Accession_number	Region	Domain
Q8WUN7	[88, 106]	Ubiquitin-binding domain
Q9BXF9	[262, 299]	Tektin family
Q9NQ79	[515, 604]	Calcium-binding EGF domain
Q9ULT6	[283, 356]	Ring finger domain
Q9Y2C4	[105, 121]	DNA/RNA non-specific endonuclease
O43439	[493, 546]	MYND finger
O60231	[701, 730]	Helicase conserved C-terminal domain
O95260	[58, 93]	Arginine-tRNA-protein transferase, N terminus
P00749	[288, 304]	Trypsin
P01824	[37, 56]	Immunoglobulin V-set domain
P01859	[15, 121]	Immunoglobulin C1-set domain
P09871	[74, 89]	CUB domain
P13598	[44, 59]	Intercellular adhesion molecule (ICAM), N-terminal domain
P50461	[0, 93]	LIM domain
P78333	[51, 68]	Glypican
Q02223	[0, 53]	BCMA, TALL-1 binding
Q15654	[436, 458]	LIM domain
Q17RB8	[101, 164]	Zinc finger, C3HC4 type (RING finger)
Q6UWQ7	[21, 86]	Insulin growth factor-like family
Q7Z419	[63, 178]	IBR domain, a half RING-finger domain
Q8IYD9	[167, 220]	Lung adenoma susceptibility protein 2
Q8TBN0	[285, 325]	Rabin 8-like C-terminal domain
Q96IQ7	[146, 176]	Immunoglobulin domain
Q9HCE6	[1215, 1247]	WD40 repeated domain
Q9NQW6	[1029, 1091]	PH domain
Q9NRM7	[959, 976]	Protein kinase domain
Q9UPQ7	[13, 73]	Zinc finger, C3HC4 type (RING finger)
A4D1P6	[396, 424]	WD domain, G-beta repeat
O15273	[4, 22]	Telethonin protein
P01229	[97, 124]	Cystine-knot domain
P02489	[110, 150]	Hsp20/alpha crystallin family
P04435	[92, 114]	Immunoglobulin V-set domain
P33121	[259, 313]	AMP-binding enzyme
P51172	[574, 635]	Amiloride-sensitive sodium channel
Q14153	[24, 99]	Family of FAM53
Q15013	[45, 81]	Mad1 and Cdc20-bound-Mad2 binding
Q3KNT9	[15, 49]	TMEM95 family
Q5EBN2	[30, 78]	zinc finger of C3HC4-type, RING
Q5THJ4	[241, 273]	VPS13-like family N-terminal region
Q6ZTK2	[496, 527]	LOC400499 family
Q6ZVW7	[303, 332]	Interleukin-17 receptor extracellular region
Q86SR1	[552, 602]	Ricin-type beta-trefoil lectin domain
Q8N3F8	[0, 20]	Calponin homology (CH) domain
Q96JB6	[98, 167]	Scavenger receptor cysteine-rich domain
Q96PN7	[1081, 1108]	C2H2-type zinc finger
Q9BYH1	[440, 463]	CUB domain
Q9H1K0	[145, 204]	FYVE zinc finger
Q9NP61	[87, 107]	Putative GTPase activating protein for Arf
Q9NZI5	[418, 433]	CP2 transcription factor
Q9P2G1	[165, 208]	Ankyrin repeats (3 copies)
Q9Y5S2	[1030, 1090]	Phorbol esters/diacylglycerol binding domain (C1 domain)
A0A0B4J1U3	[87, 116]	Immunoglobulin V-set domain
O00472	[83, 143]	RNA polymerase II elongation factor ELL
O75841	[180, 228]	Tetraspanin family
P28749	[901, 918]	Retinoblastoma-associated protein B domain
P50502	[167, 187]	Tetratricopeptide repeat
P60880	[73, 127]	SNAP-25 family
Q02817	[1326, 1397]	Mucin-2 protein WxxW repeating region
Q15527	[36, 137]	Surfeit locus protein 2 (SURF2)
Q5K4E3	[230, 255]	Trypsin
Q5TBA9	[2797, 2821]	Furry protein C-terminal
Q86UK0	[1841, 1878]	ABC-2 family transporter protein
Q92576	[705, 781]	PHD-finger
Q99645	[104, 146]	Leucine rich repeat N-terminal domain
Q9BQ16	[270, 286]	Secreted protein acidic and rich in cysteine Ca binding region
Q9BUB4	[226, 242]	Adenosine-deaminase (editase) domain
Q9H0B8	[275, 315]	LCCL domain
Q9H169	[47, 80]	Stathmin family
A0A087WV62	[82, 114]	Immunoglobulin V-set domain
O43172	[96, 125]	pre-mRNA processing factor 4 (PRP4) like
P04155	[27, 83]	Trefoil (P-type) domain
P41594	[122, 138]	Receptor family ligand binding region
P47872	[46, 86]	Hormone receptor domain
Q12829	[208, 223]	SOCS box
Q14533	[0, 111]	Keratin type II head
Q14896	[774, 796]	Fibronectin type III domain
Q14938	[97, 116]	MH1 domain
Q15111	[101, 131]	Pleckstrin homology domain
Q15424	[425, 481]	RNA recognition motif
Q15485	[95, 110]	Fibrinogen beta and gamma chains, C-terminal globular domain
Q63HQ2	[327, 382]	Pikachurin, EGF-like domain
Q6R6M4	[85, 129]	Ubiquitin carboxyl-terminal hydrolase
Q8NBU5	[283, 336]	AAA+ lid domain
Q8WUH1	[0, 27]	Churchill protein
Q96GY0	[108, 152]	zinc-finger of a C2HC-type
Q9H3S3	[191, 227]	Scavenger receptor cysteine-rich domain
Q9HBD1	[14, 51]	zinc-RING finger domain
Q9HBH1	[108, 145]	Polypeptide deformylase
Q9NQ29	[0, 74]	LUC7 N_terminus
Q9NTI5	[1067, 1086]	Sister chromatid cohesion protein PDS5 protein
Q9UBW7	[1257, 1310]	Domain of unknown function (DUF3504)
A6NIM6	[273, 294]	POT family
O00238	[23, 106]	Activin types I and II receptor domain
P02778	[20, 70]	Small cytokines (intecrine/chemokine), interleukin-8 like
P10153	[69, 160]	Pancreatic ribonuclease
P42858	[2519, 2535]	Huntingtin, C-terminal HEAT
Q14681	[95, 115]	BTB/POZ domain
Q15406	[47, 132]	Double treble clef zinc finger, C4 type
Q53T94	[0, 42]	Zinc-finger of RNA-polymerase I-specific TFIIB, Rrn7
Q6PIV2	[229, 251]	Forkhead domain
Q86WV6	[298, 340]	STING ligand-binding domain
Q8N158	[29, 77]	Glypican
Q8NFA0	[454, 528]	DUSP domain
Q8TEW6	[13, 71]	PH domain
Q969R2	[750, 770]	Oxysterol-binding protein
Q96AZ6	[0, 27]	Exonuclease
Q96MF7	[178, 232]	Zinc-finger of the MIZ type in Nse subunit
Q96QS1	[155, 188]	Tetraspanin family
Q9H019	[13, 66]	Mitochondrial fission regulator
Q9H0E7	[311, 347]	Ubiquitin carboxyl-terminal hydrolase
Q9H254	[597, 628]	Spectrin repeat
Q9NTX7	[19, 57]	Zinc finger, C3HC4 type (RING finger)
Q9P0K1	[675, 722]	EGF-like domain
Q9P1Y5	[1115, 1144]	Microtubule-binding calmodulin-regulated spectrin-associated
Q9P2F8	[1571, 1631]	C-terminal domain of SPAR protein
Q9UIJ5	[119, 166]	DHHC palmitoyltransferase
D6R901	[79, 131]	Ubiquitin carboxyl-terminal hydrolase
O00144	[97, 150]	Fz domain
O43164	[614, 683]	Ring finger domain
O75443	[592, 635]	Trypsin Inhibitor like cysteine rich domain
P0C874	[92, 148]	Domain of unknown function (DUF4599)
P0CW20	[60, 116]	LIM domain
P10827	[38, 117]	Double treble clef zinc finger, C4 type
P51948	[6, 23]	Zinc finger, C3HC4 type (RING finger)
P59666	[58, 90]	Mammalian defensin
Q02509	[91, 217]	Phospholipase A2
Q03405	[12, 48]	u-PAR/Ly-6 domain
Q5JPF3	[1467, 1506]	CCDC144C protein coiled-coil region
Q5VWM3	[447, 476]	PRAME C-terminal domain
Q68DK2	[1809, 1878]	FYVE zinc finger
Q96A46	[73, 88]	Mitochondrial carrier protein
Q9H9Y6	[90, 107]	RNA polymerase beta subunit
Q9UBN4	[168, 192]	Transient receptor ion channel II
Q9UK96	[771, 791]	Periplasmic copper-binding protein (NosD)
Q9UKN8	[116, 144]	Transcription factor IIIC subunit delta bet-propeller domain
Q9Y2A7	[568, 597]	Nck-associated protein 1
Q9Y6H1	[111, 149]	CHCH domain
A0A087X1C5	[333, 366]	Cytochrome P450
O15066	[2, 30]	Kinesin motor domain
O60293	[1184, 1202]	Putative zinc-finger domain
P01210	[15, 35]	Vertebrate endogenous opioids neuropeptide
P10109	[97, 177]	2Fe-2S iron-sulfur cluster binding domain
P14784	[44, 72]	Interleukin-2 receptor subunit beta N-terminal domain 1
P49840	[379, 428]	Protein kinase domain
P78395	[482, 508]	PRAME C-terminal domain
Q17R89	[41, 76]	BAR domain
Q1MX18	[540, 578]	Protein inscuteable C-terminal
Q6UXZ0	[188, 208]	Immunoglobulin I-set domain
Q86WB0	[275, 296]	NuBaID, C-terminal domain
Q8IUH5	[435, 470]	DHHC palmitoyltransferase
Q96A56	[78, 99]	DOR family
Q9BZL6	[165, 194]	Phorbol esters/diacylglycerol binding domain (C1 domain)
Q9NVS9	[145, 179]	Pyridoxamine 5'-phosphate oxidase
Q9UMN6	[961, 1025]	CXXC zinc finger domain
Q9Y242	[287, 344]	PHD-finger
P02788	[26, 60]	Transferrin
P11362	[169, 190]	Immunoglobulin I-set domain
P19387	[82, 130]	RNA polymerase Rpb3/RpoA insert domain
P21359	[1371, 1391]	GTPase-activator protein for Ras-like GTPase
P48382	[147, 174]	RFX DNA-binding domain
P51805	[490, 547]	Plexin repeat
P78348	[321, 355]	Amiloride-sensitive sodium channel
Q08629	[312, 369]	Thyroglobulin type-1 repeat
Q13203	[391, 473]	Immunoglobulin I-set domain
Q14191	[914, 959]	RecQ zinc-binding
Q15185	[49, 91]	CS domain
Q2VPK5	[373, 405]	Cytoplasmic tRNA 2-thiolation protein 2
Q5VUJ6	[681, 718]	Calponin homology (CH) domain
Q93097	[306, 390]	wnt family
Q96P48	[629, 645]	Putative GTPase activating protein for Arf
Q99460	[792, 809]	26S proteasome regulatory subunit RPN2 C-terminal domain
Q9BZQ6	[79, 94]	Glycosyl hydrolase family 47
A5X5Y0	[347, 363]	Neurotransmitter-gated ion-channel transmembrane region
O95159	[0, 22]	ZFPL1-like, B-box zinc-binding domain
P09884	[662, 692]	DNA polymerase family B, exonuclease domain
P46721	[115, 145]	Organic Anion Transporter Polypeptide (OATP) family
P48147	[2, 18]	Prolyl oligopeptidase, N-terminal beta-propeller domain
P51504	[183, 201]	Zinc finger, C2H2 type
P55317	[229, 267]	Forkhead domain
Q12836	[112, 183]	Trefoil (P-type) domain
Q13686	[296, 372]	2OG-Fe(II) oxygenase superfamily
Q14139	[1000, 1037]	U-box domain
Q15262	[710, 726]	Receptor-type tyrosine-protein phosphatase U Fn3 domain
Q63ZY6	[125, 151]	16S rRNA methyltransferase RsmB/F
Q8N2I9	[111, 126]	Protein kinase domain
Q9H2C0	[266, 292]	KLHDC2/KLHL20/DRC7 Kelch-repeats domain
Q9NQ38	[725, 756]	Kazal-type serine protease inhibitor domain
Q9NTM9	[17, 58]	CutC family
P05067	[149, 198]	Copper-binding of amyloid precursor, CuBD
P09619	[423, 469]	Platelet-derived growth factor receptor Ig-like domain 4
P10826	[79, 160]	Double treble clef zinc finger, C4 type
P17787	[342, 357]	Neurotransmitter-gated ion-channel transmembrane region
P53803	[7, 50]	DNA directed RNA polymerase, 7 kDa subunit
P78396	[99, 158]	Cyclin-A N-terminal APC/C binding region
P98175	[194, 247]	Zn-finger in Ran binding protein and others
Q12899	[1, 77]	zinc finger of C3HC4-type, RING
Q13201	[201, 216]	EMI domain
Q15646	[326, 345]	2'-5'-oligoadenylate synthetase 1, domain 2, C-terminus
Q53EL9	[764, 784]	Sushi repeat (SCR repeat)
Q6NT52	[90, 124]	Cystine-knot domain
Q6P4A8	[462, 490]	Phospholipase B
Q6UW32	[12, 80]	Insulin growth factor-like family
Q6UXV0	[187, 274]	GDNF/GAS1 domain
Q7RTY9	[231, 251]	Trypsin
Q86YI8	[221, 295]	PhD finger domain
Q8IXT2	[33, 87]	DM DNA binding domain
Q96GM1	[161, 206]	PAP2 superfamily
Q9BYS1	[125, 173]	Keratin, high sulfur B2 protein
Q9H211	[461, 493]	DNA replication factor Cdt1 C-terminal domain
Q9P2V4	[280, 295]	Immunoglobulin I-set domain
A0A0G2JLG4	[344, 410]	Amiloride-sensitive sodium channel
B4DH59	[836, 867]	Olduvai domain
O00625	[72, 92]	Pirin
O75581	[271, 315]	Coagulation Factor Xa inhibitory site
P00740	[396, 417]	Trypsin
P08887	[29, 54]	Immunoglobulin domain
P29083	[113, 174]	TFIIB zinc-binding
P49913	[67, 133]	Cathelicidin
P55011	[550, 580]	Amino acid permease
Q08426	[547, 574]	3-hydroxyacyl-CoA dehydrogenase, C-terminal domain
Q12857	[88, 118]	MH1 domain
Q13145	[18, 121]	BMP and activin membrane-bound inhibitor (BAMBI) N-terminal domain
Q7Z5Q1	[525, 541]	Cytoplasmic polyadenylation element-binding protein ZZ domain
Q8IVL6	[71, 99]	Leprecan family TPR-like repeat region
Q8TF72	[1735, 1762]	Apx/Shroom domain ASD2
Q92730	[173, 190]	Ras family
Q96A83	[54, 95]	EMI domain
Q99748	[150, 196]	Transforming growth factor beta like domain
Q9H4G8	[8, 71]	CSL zinc finger
Q9NX70	[109, 134]	Mediator complex subunit 29
Q9NZ32	[180, 204]	Actin
Q9NZU5	[341, 364]	LIM domain
Q9UGM5	[211, 261]	Cystatin domain
O14594	[309, 361]	Extracellular link domain
O15151	[297, 342]	Zn-finger in Ran binding protein and others
O75594	[28, 81]	N-acetylmuramoyl-L-alanine amidase
P46939	[826, 876]	Spectrin repeat
P49767	[163, 185]	PDGF/VEGF domain
P55157	[851, 892]	MTP large subunit, lipid-binding domain
P58166	[270, 346]	Transforming growth factor beta like domain
Q0VDF9	[481, 506]	Hsp70 protein
Q15811	[1603, 1638]	C2 domain
Q16478	[69, 123]	Receptor family ligand binding region
Q5T1V6	[97, 142]	HIT zinc finger
Q6UWL2	[262, 286]	Sushi repeat (SCR repeat)
Q7Z5L9	[8, 43]	Interferon regulatory factor 2-binding protein zinc finger
Q8N490	[317, 373]	Hydroxyacylglutathione hydrolase C-terminus
Q969J5	[65, 131]	Tissue factor
Q96NY9	[158, 183]	Crossover junction endonuclease MUS81-like, winged helix domain
A0A0A0MS03	[77, 113]	Immunoglobulin V-set domain
A6NGN4	[453, 477]	PRAME C-terminal domain
A8MXU0	[20, 53]	Beta defensin
O00237	[649, 669]	Ring finger domain
O43520	[55, 87]	Phospholipid-translocating ATPase N-terminal
O75339	[315, 337]	Immunoglobulin domain
P01703	[84, 117]	Immunoglobulin V-set domain
P10398	[131, 157]	Phorbol esters/diacylglycerol binding domain (C1 domain)
P23352	[48, 116]	Anosmin cysteine rich domain
P23760	[41, 98]	'Paired box' domain
P28331	[129, 156]	NADH-ubiquinone oxidoreductase-G iron-sulfur binding region
P42684	[1075, 1174]	F-actin binding
Q00975	[250, 290]	Ion transport protein
Q5T0J7	[169, 199]	Testis-specific protein 35
Q6UXN2	[0, 57]	Immunoglobulin V-set domain
Q86VF2	[33, 63]	Immunoglobulin I-set domain
Q96PC2	[213, 252]	Inositol polyphosphate kinase
Q96QK8	[0, 19]	Protein of unknown function (DUF2615)
Q99835	[63, 86]	Fz domain
Q9H5Z1	[384, 409]	Helicase conserved C-terminal domain
Q9NQW5	[169, 224]	SSXRD motif
Q9UJ99	[589, 607]	Cadherin domain
Q9UKP4	[347, 378]	Reprolysin (M12B) family zinc metalloprotease
Q9ULI4	[66, 145]	Kinesin-like protein KIF26A/B, tri-helical
Q9UNE2	[83, 146]	FYVE-type zinc finger
Q9Y5F9	[719, 795]	Cadherin cytoplasmic C-terminal
Q9Y5X9	[297, 329]	Lipase
Q9Y6C2	[58, 133]	EMI domain
A0A0A0MRZ9	[100, 119]	Immunoglobulin V-set domain
A0A1B0GWI6	[490, 514]	Domain of unknown function (DUF4641)
A0AVI4	[279, 361]	Putative transmembrane protein precursor
O15297	[90, 107]	Protein phosphatase 2C
O43451	[86, 129]	Trefoil (P-type) domain
P0DN86	[23, 38]	Cystine-knot domain
P23470	[1166, 1193]	Protein-tyrosine phosphatase
P48165	[43, 63]	Connexin
P54802	[507, 522]	Alpha-N-acetylglucosaminidase (NAGLU) C-terminal domain
Q03188	[20, 47]	Kinetochore assembly subunit CENP-C N-terminal
Q15075	[1345, 1410]	FYVE zinc finger
Q16543	[313, 342]	Cdc37 C terminal domain
Q1ZYL8	[136, 158]	Izumo sperm-egg fusion, Ig domain-associated
Q86T03	[75, 155]	Transmembrane protein 55A
Q86YP4	[400, 458]	GATA zinc finger
Q8N7B6	[231, 247]	Parkin co-regulated protein
Q8NHY2	[153, 179]	Zinc finger, C3HC4 type (RING finger)
Q96RD9	[149, 186]	Immunoglobulin domain
Q96S65	[97, 126]	Cysteine/serine-rich nuclear protein N-terminus
Q9NRG4	[53, 77]	SET domain
Q9P218	[613, 641]	Fibronectin type III domain
Q9UKB5	[335, 376]	AJAP1/PANP C-terminus
A0A1B0GWH4	[143, 183]	HSF-type DNA-binding
O94901	[189, 215]	Mitochondrial RNA binding protein MRP
P56880	[99, 118]	PMP-22/EMP/MP20/Claudin family
Q08380	[99, 133]	Scavenger receptor cysteine-rich domain
Q14188	[129, 160]	E2F/DP family winged-helix DNA-binding domain
Q15027	[408, 434]	Putative GTPase activating protein for Arf
Q32P44	[295, 324]	Echinoderm microtubule-associated protein first beta-propeller
Q495C1	[0, 63]	zinc-RING finger domain
Q5T6C5	[237, 277]	SCA7, zinc-binding domain
Q96GF1	[32, 88]	Zinc finger, C3HC4 type (RING finger)
Q9BUK0	[13, 48]	Cytochrome oxidase c subunit VIb
Q9NT22	[77, 140]	EMI domain
Q9Y5F0	[725, 776]	Cadherin cytoplasmic C-terminal
A0A0A0MT36	[73, 99]	Immunoglobulin V-set domain
O60637	[141, 197]	Tetraspanin family
O60936	[66, 96]	Caspase recruitment domain
P03952	[563, 582]	Trypsin
P54762	[348, 384]	Fibronectin type III domain
P57773	[48, 64]	Connexin
Q15825	[380, 414]	Neurotransmitter-gated ion-channel transmembrane region
Q16288	[23, 56]	Leucine rich repeat N-terminal domain
Q5VVP1	[658, 675]	FAM75 family
Q6ZVH7	[270, 334]	Ankyrin repeats (3 copies)
Q7Z410	[931, 949]	Trypsin
Q86WV1	[168, 195]	PH domain
Q8IUC6	[127, 144]	TRIF N-terminal domain
Q8NA57	[0, 29]	Zinc-finger containing family
Q9BVT8	[153, 171]	Ubiquitin family
Q9H8Y1	[418, 443]	Vertnin middle domain
Q9NWS0	[52, 126]	PIH1 N-terminal domain
Q9NXV6	[503, 520]	CDKN2A-interacting protein DSRM domain
O00482	[69, 166]	Double treble clef zinc finger, C4 type
O14745	[157, 257]	PDZ domain
O43918	[294, 349]	PHD-finger
O77932	[196, 263]	RAI1 like PD-(D/E)XK nuclease
P02776	[33, 64]	Small cytokines (intecrine/chemokine), interleukin-8 like
P04085	[90, 190]	PDGF/VEGF domain
P08476	[238, 256]	TGF-beta propeptide
P20231	[209, 229]	Trypsin
P32926	[233, 268]	Cadherin domain
P35670	[351, 420]	Heavy-metal-associated domain
P43121	[138, 168]	CD80-like C2-set immunoglobulin domain
P49619	[730, 770]	Diacylglycerol kinase accessory domain
Q00987	[302, 334]	Zn-finger in Ran binding protein and others
Q05655	[183, 218]	Phorbol esters/diacylglycerol binding domain (C1 domain)
Q14644	[19, 45]	C2 domain
Q16822	[409, 439]	Phosphoenolpyruvate carboxykinase C-terminal P-loop domain
Q8N6Q3	[71, 92]	u-PAR/Ly-6 domain
Q8NI32	[47, 156]	Ly6/PLAUR domain-containing protein 6, Lypd6
Q9NR12	[56, 77]	PDZ domain
Q9UJW8	[68, 84]	KRAB box
Q9UPY3	[628, 664]	Dicer dimerisation domain
O15446	[30, 66]	DNA-directed RNA polymerase I subunit RPA34.5
P18754	[37, 67]	RCC1-like domain
P20718	[124, 141]	Trypsin
P22059	[512, 531]	Oxysterol-binding protein
P25054	[424, 449]	Adenomatous polyposis coli (APC) repeat
P41732	[162, 218]	Tetraspanin family
P56645	[1162, 1184]	Period circadian-like, C-terminal
P59282	[8, 54]	p25-alpha
P68133	[7, 44]	Actin
P84550	[131, 172]	SKI/SNO/DAC Dachshund homology domain
Q15822	[380, 454]	Neurotransmitter-gated ion-channel transmembrane region
Q6P1W5	[354, 406]	Domain of unknown function (DUF4688)
Q8WWQ8	[1565, 1601]	EGF domain
Q96AW1	[26, 54]	VOPP1 N-terminal domain
Q96II8	[670, 730]	Calponin homology (CH) domain
Q96LM6	[138, 179]	TSC21 family
Q99250	[333, 352]	Ion transport protein
Q9HBE4	[58, 89]	Interleukin 15
Q9P2K9	[967, 998]	Domain of unknown function (DUF7023)
A0A0J9YY54	[681, 713]	Putative testis-expressed protein 13C, zinc finger domain
I1YAP6	[0, 66]	Zinc finger, C3HC4 type (RING finger)
O60870	[3, 56]	KIN17 C2H2-type zinc finger domain
P08217	[207, 222]	Trypsin
P21860	[173, 351]	Furin-like cysteine rich region
P54132	[1054, 1075]	RecQ zinc-binding
P55017	[38, 53]	Amino acid permease N-terminal
Q00403	[11, 55]	TFIIB zinc-binding
Q07869	[93, 188]	Double treble clef zinc finger, C4 type
Q2TBC4	[169, 212]	LIM domain
Q5HYR2	[110, 134]	Doublesex-and mab-3-related transcription factor C1 and C2
Q7Z7B8	[16, 60]	Beta defensin
Q86UD0	[293, 309]	Adenomatous polyposis coli tumour suppressor protein
Q8N5W9	[75, 109]	FAM101 family
Q8TBB1	[59, 80]	Zinc finger, C3HC4 type (RING finger)
Q92902	[329, 349]	Second Longin domain of FUZ, MON1 and HPS1
Q9BQI9	[207, 275]	Aspartyl protease
Q9NQ31	[79, 140]	A-kinase-interacting protein 1
Q9Y334	[194, 237]	VWA7 N-terminal domain
Q9Y6R1	[620, 639]	HCO3- transporter integral membrane domain
C9JLJ4	[79, 134]	Ubiquitin carboxyl-terminal hydrolase
O60240	[130, 150]	Perilipin family
P0CW19	[60, 116]	LIM domain
P31150	[384, 421]	GDP dissociation inhibitor
Q13705	[76, 120]	Activin types I and II receptor domain
Q4LE39	[207, 224]	RBB1NT (NUC162) domain
Q5T4F4	[330, 410]	FYVE zinc finger
Q76G19	[146, 164]	PDZ domain
Q8IZF0	[217, 252]	Ion transport protein
Q96DX5	[182, 229]	Ankyrin repeats (3 copies)
Q9BZS1	[185, 299]	FOXP coiled-coil domain
Q9C073	[87, 139]	Protein Family FAM117
Q9NRL2	[892, 916]	Williams-Beuren syndrome DDT (WSD), D-TOX E motif
Q9Y4F3	[928, 945]	MARF1 LOTUS domain
M0QZD8	[188, 209]	Lipoprotein amino terminal region
O60813	[449, 477]	PRAME C-terminal domain
P00533	[173, 351]	Furin-like cysteine rich region
P04090	[159, 184]	Insulin/IGF/Relaxin family
P18887	[0, 26]	XRCC1 N terminal domain
P41214	[288, 317]	eIF2D winged helix domain
P47756	[0, 16]	F-actin capping protein, beta subunit
Q00653	[106, 139]	Rel homology DNA-binding domain
Q6MZP7	[515, 579]	Tesmin/TSO1-like CXC domain, cysteine-rich domain
Q6UXS0	[146, 185]	Lectin C-type domain
Q7Z5J4	[1851, 1905]	PHD-like zinc-binding domain
Q86VF7	[0, 25]	LIM domain
Q86WI3	[613, 636]	NLRC4 helical domain HD2
Q8IZ52	[283, 330]	Chondroitin N-acetylgalactosaminyltransferase
Q8TDZ2	[687, 756]	LIM domain
Q8WXA8	[349, 370]	Neurotransmitter-gated ion-channel transmembrane region
Q93008	[1717, 1736]	Ubiquitin carboxyl-terminal hydrolase
Q96FC9	[241, 296]	DEAD_2
Q96KQ7	[424, 542]	Histone-lysine N-methyltransferase EHMT1/EHMT2, Cys-rich region
Q96MD7	[30, 114]	Uncharacterized conserved protein (DUF2039)
Q96PQ0	[652, 771]	Sortilin, neurotensin receptor 3, C-terminal
Q96RN1	[601, 650]	STAS domain
Q9BVI0	[643, 698]	PhD finger domain
Q9H4Q3	[12, 29]	PR domain zinc finger protein 2, PR domain
Q9NRD9	[1514, 1546]	Ferric reductase NAD binding domain
Q9NV70	[21, 43]	Exocyst complex component SEC3 N-terminal PIP2 binding PH
Q9NYA4	[316, 333]	Myotubularin-like phosphatase domain
Q9UPP1	[31, 101]	PHD-finger
A0AVT1	[582, 623]	ThiF family
A1KZ92	[302, 320]	Immunoglobulin I-set domain
E7ERA6	[44, 151]	zinc-RING finger domain
O60609	[33, 111]	GDNF/GAS1 domain
O75954	[154, 184]	Tetraspanin family
O94907	[72, 153]	Dickkopf N-terminal cysteine-rich region
P10828	[87, 182]	Double treble clef zinc finger, C4 type
P43250	[89, 115]	Regulator of G protein signaling domain
Q14142	[13, 64]	B-box zinc finger
Q15047	[730, 797]	Pre-SET motif
Q504Q3	[634, 671]	Ubiquitin carboxyl-terminal hydrolase
Q5JRX3	[297, 322]	Peptidase M16 inactive domain
Q6ZMM2	[41, 92]	Thrombospondin type 1 domain
Q6ZNL6	[1261, 1309]	FYVE zinc finger
Q8IW70	[389, 439]	TMEM151 family
Q8N2H9	[288, 318]	Pellino, FHA domain
Q8N3P4	[287, 306]	Vps8 beta-propeller
Q96JM2	[0, 44]	Zinc finger protein 462, C2H2 zinc finger
Q9BUD6	[270, 330]	Spondin-like TSP1 domain
Q9C030	[0, 73]	RING-type zinc-finger
Q9C0A0	[1151, 1181]	Laminin G domain
Q9H204	[39, 92]	Mediator complex subunit 28
Q9NQ86	[45, 71]	RING-type zinc-finger
Q9NZH6	[175, 210]	Interleukin-1 / 18
Q9UBR4	[50, 99]	LIM domain
A6NFK2	[190, 247]	GRXCR1/2, C-terminal domain
A6NK58	[40, 65]	Lipoyl protein ligase A/B catalytic domain
P03971	[477, 503]	Transforming growth factor beta like domain
P14138	[89, 111]	Endothelin family
P43632	[129, 199]	Immunoglobulin domain
P48230	[180, 200]	L6 membrane protein
Q05084	[101, 129]	Arfaptin-like domain
Q5R3K3	[74, 96]	Calcium homeostasis modulator
Q5TA79	[53, 105]	Late cornified envelope
Q6PGQ7	[102, 134]	Protein aurora borealis N-terminus
Q76B58	[271, 293]	BRNP1-3, EGF domain
