Accession_number	Region	Domain
Q2LD37	[1734, 1750]	BLTP1-like family middle region
Q2LD37	[3793, 3816]	BLTP1-like family C-terminal region
Q569H4	[203, 233]	Domain of unknown function (DUF4589)
Q96CX2	[292, 311]	KCTD8/12/16 H1 domain
Q9GZP1	[22, 42]	Neurensin/Transmembrane protein 74
Q9Y3B2	[8, 40]	Exosome complex exonuclease RRP4 N-terminal region
Q9Y5E7	[728, 770]	Cadherin cytoplasmic C-terminal
Q9Y6F8	[24, 57]	Chromo (CHRromatin Organisation MOdifier) domain
O15392	[18, 87]	Inhibitor of Apoptosis domain
O43716	[76, 116]	Glu-tRNAGln amidotransferase C subunit
O95967	[54, 81]	Calcium-binding EGF domain
P07315	[11, 33]	Beta/Gamma crystallin
P15882	[238, 257]	Phorbol esters/diacylglycerol binding domain (C1 domain)
P23409	[81, 93]	Myogenic Basic domain
P48065	[164, 185]	Sodium:neurotransmitter symporter family
P49736	[329, 363]	MCM OB domain
P49788	[114, 153]	Latexin
Q2TB90	[691, 738]	Hexokinase
Q7L591	[289, 310]	PTB domain (IRS-1 type)
Q7L8C5	[186, 210]	C2 domain
Q8N468	[255, 297]	Major Facilitator Superfamily
Q8N9H8	[681, 702]	Mut7-C RNAse domain
Q96EK4	[6, 79]	THAP domain
Q96EY5	[22, 47]	MABP domain
Q96PX1	[275, 319]	Zinc finger, C3HC4 type (RING finger)
Q96QI5	[283, 309]	Sulfotransferase domain
Q99750	[164, 245]	MyoD family inhibitor
Q99814	[850, 869]	HIF-1 alpha C terminal transactivation domain
Q9UPN9	[890, 917]	PHD-finger
P23945	[18, 41]	Leucine rich repeat N-terminal domain
P23945	[322, 349]	Gonadotropin hormone receptor transmembrane region
P52943	[5, 61]	LIM domain
P53667	[215, 232]	PDZ domain
P55895	[414, 425]	RAG2 PHD domain
Q5JRV8	[152, 200]	FAM70 protein
Q5VXH4	[447, 475]	PRAME C-terminal domain
Q8IZX4	[38, 63]	TATA box-binding protein binding
Q8IZX4	[966, 995]	Protein of unknown function (DUF3591)
Q8N5W8	[47, 93]	FAM24 family
Q8N6F7	[73, 106]	Germinal center-associated lymphoma
Q8NHH9	[387, 413]	Guanylate-binding protein, C-terminal domain
Q8TF27	[330, 361]	Putative GTPase activating protein for Arf
Q969W1	[155, 183]	DHHC palmitoyltransferase
Q96PB8	[33, 55]	Leucine rich repeat N-terminal domain
Q96QA6	[21, 36]	Yippee zinc-binding/DNA-binding /Mis18, centromere assembly
Q96T60	[424, 450]	AAA domain
Q9BXB1	[29, 51]	Leucine rich repeat N-terminal domain
Q9NR81	[417, 438]	SOS1/NGEF-like PH domain
Q9NTG7	[262, 289]	Sir2 family
Q9P2R6	[104, 174]	BAH domain
Q9P2R6	[507, 541]	GATA zinc finger
Q9UBV2	[127, 167]	Fibronectin type II domain
Q9Y4E8	[289, 325]	Ubiquitin carboxyl-terminal hydrolase
O75151	[8, 53]	PHD-finger
P01106	[92, 116]	Myc amino-terminal region
P11215	[846, 868]	Integrin alpha Ig-like domain 2
P11474	[78, 146]	Double treble clef zinc finger, C4 type
P12955	[236, 261]	Metallopeptidase family M24
P14410	[70, 79]	Trefoil (P-type) domain
P14410	[1395, 1412]	Glycosyl hydrolases family 31 TIM-barrel domain
P35499	[1000, 1019]	Sodium ion transport-associated
P48357	[180, 200]	Obesity receptor immunoglobulin like domain
P55198	[20, 55]	PHD-finger
P55198	[118, 180]	PHD-zinc-finger like domain
Q04844	[412, 438]	Neurotransmitter-gated ion-channel transmembrane region
Q17R31	[9, 21]	TatD related DNase
Q6P3W6	[644, 671]	Olduvai domain
Q6UX46	[109, 149]	ALK and LTK ligand 1/2
Q6UXD5	[464, 523]	Sushi repeat (SCR repeat)
Q86YT6	[960, 1001]	Zinc finger, C3HC4 type (RING finger)
Q8IZF3	[49, 90]	ADGRF2P-like, N-terminal domain
Q8NDH2	[2282, 2323]	Coiled-coil domain-containing protein 168
Q8WTP8	[111, 131]	Exonuclease
Q99518	[17, 42]	Flavin-binding monooxygenase-like
Q9UMF0	[279, 304]	ICAM-1/3/5, D2 domain
Q9UMF0	[784, 818]	Immunoglobulin domain
Q9UPQ4	[21, 58]	RING-type zinc-finger
Q9UPQ4	[98, 137]	B-box zinc finger
A6NI56	[460, 488]	Coiled-coil domain-containing protein 154
P12107	[1592, 1636]	Fibrillar collagen C-terminal domain
P21580	[760, 784]	A20-like zinc finger
P43235	[133, 233]	Papain family cysteine protease
P62068	[160, 244]	Ubiquitin carboxyl-terminal hydrolase
Q01118	[910, 927]	Sodium ion transport-associated
Q16610	[179, 409]	Extracellular matrix protein 1 (ECM1)
Q2KHT4	[112, 144]	GSG1-like protein
Q5T7B8	[493, 545]	Kinesin motor domain
Q5T7W7	[421, 460]	Rhodanase C-terminal
Q6P387	[28, 115]	Protein of unknown function (DUF4529)
Q8N5H3	[116, 137]	Leucine rich adaptor protein
Q8NCW0	[36, 78]	Kringle domain
Q8TBK6	[40, 74]	Zinc knuckle
Q96EL1	[161, 201]	FAM212 family
Q96IV0	[274, 305]	Transglutaminase-like superfamily
Q96M83	[98, 135]	Spermatogenesis family BioT2
Q99704	[13, 42]	PH domain
Q9BZZ2	[474, 504]	Immunoglobulin I-set domain
Q9BZZ2	[522, 591]	Immunoglobulin domain
Q9H336	[293, 322]	LCCL domain
Q9NUL7	[152, 167]	DEAD/DEAH box helicase
Q9NYG5	[20, 60]	Anaphase-promoting complex subunit 11 RING-H2 finger
Q9UBI9	[96, 126]	Headcase N-terminal
Q9UPQ0	[1013, 1074]	LIM domain
A0A1B0GVS7	[88, 105]	MyoD family inhibitor
A1L3X4	[2, 48]	Metallothionein
A1Z1Q3	[96, 131]	Macro domain
A8K979	[595, 642]	GRF zinc finger
A8MPS7	[240, 269]	YdjC-like protein
H3BV60	[136, 152]	ZP-C domain
O95718	[102, 170]	Double treble clef zinc finger, C4 type
P01033	[136, 199]	Tissue inhibitor of metalloproteinase
P0C0L4	[1107, 1127]	A-macroglobulin TED domain
P36544	[362, 429]	Neurotransmitter-gated ion-channel transmembrane region
P57737	[20, 43]	Domain of unknown function (DUF1899)
P62072	[9, 68]	Tim10/DDP family zinc finger
Q08397	[372, 417]	Lysyl oxidase
Q13224	[912, 942]	N-methyl D-aspartate receptor 2B3 C-terminus
Q14667	[240, 264]	Hobbit/FMP27/BTLP2 family
Q15697	[42, 65]	SCAN domain
Q63HK3	[554, 582]	Myb/SANT-like DNA-binding domain
Q7Z408	[343, 381]	Sushi repeat (SCR repeat)
Q7Z408	[1098, 1111]	CUB domain
Q7Z5A7	[42, 130]	TAFA family
Q8N187	[289, 322]	Amyotrophic lateral sclerosis 2 chromosomal region candidate gene 8
Q8TAY7	[149, 184]	Centrosome-associated C terminus
Q96J92	[679, 705]	WNK CCTL2 domain
Q9H1F0	[41, 77]	WAP-type (Whey Acidic Protein) 'four-disulfide core'
Q9HCE0	[1854, 1877]	Epg5-like, TPR repeats
Q9P2R3	[1119, 1149]	FYVE zinc finger
Q9Y5R5	[119, 163]	DM DNA binding domain
Q9Y6F1	[66, 75]	WGR domain
A0A5F9ZH88	[128, 176]	Immunoglobulin domain
O75182	[395, 417]	Sin3 family co-repressor
O95450	[377, 393]	Reprolysin (M12B) family zinc metalloprotease
P0C7H8	[4, 41]	Keratin, high sulfur B2 protein
P15328	[36, 84]	Folate receptor family
P85037	[175, 192]	FHA domain
P98095	[616, 644]	Coagulation Factor Xa inhibitory site
P98194	[134, 170]	P-type ATPase actuator domain
Q13387	[752, 767]	Phosphotyrosine interaction domain (PTB/PID)
Q5T3F8	[379, 405]	Cytosolic domain of 10TM putative phosphate transporter
Q6ZRI0	[114, 141]	Otogelin-like N-terminal
Q6ZRI0	[1193, 1216]	C8 domain
Q6ZRI0	[1409, 1464]	Otogelin-like/Mucin TIL domain
Q6ZRI0	[2239, 2265]	von Willebrand factor type D domain
Q86XJ1	[97, 121]	Calponin homology (CH) domain
Q8NE00	[171, 199]	Transmembrane amino acid transporter protein
Q8TF76	[413, 488]	Haspin like kinase domain
Q96H22	[310, 329]	Kinetochore protein CHL4 like
Q9Y534	[70, 89]	'Cold-shock' DNA-binding domain
Q9Y6K5	[1062, 1082]	2'-5'-oligoadenylate synthetase 1, domain 2, C-terminus
A0A0A6YYD4	[96, 115]	Immunoglobulin V-set domain
A0A1W2PQ64	[88, 172]	Ssu72-like protein
B7Z1M9	[278, 327]	C2 domain
F5H094	[460, 501]	Kazal-type serine protease inhibitor domain
O60810	[452, 477]	PRAME C-terminal domain
O75152	[1, 31]	Zinc-finger containing family
P07949	[518, 620]	RET, Cysteine Rich Domain
P10276	[87, 155]	Double treble clef zinc finger, C4 type
P28340	[1012, 1082]	C4-type zinc-finger of DNA polymerase delta
P40818	[975, 999]	Ubiquitin carboxyl-terminal hydrolase
P55010	[94, 127]	Domain found in IF2B/IF5
P55259	[468, 478]	ZP-C domain
P57087	[99, 131]	Immunoglobulin V-set domain
P58397	[359, 378]	Reprolysin (M12B) family zinc metalloprotease
P58397	[646, 701]	ADAMTS cysteine-rich domain
Q03167	[711, 723]	ZP-C domain
Q12830	[403, 434]	PHD-finger
Q5FYA8	[524, 551]	C-terminal region of aryl-sulfatase
Q6NVV7	[43, 91]	CDPF1
Q75V66	[334, 354]	Calcium-activated chloride channel
Q7Z3E1	[526, 556]	Poly(ADP-ribose) polymerase catalytic domain
Q7Z442	[170, 236]	D-galactoside/L-rhamnose binding SUEL lectin domain
Q7Z442	[657, 678]	REJ domain
Q7Z442	[2034, 2069]	Polycystin domain
Q8WUN7	[88, 106]	Ubiquitin-binding domain
Q9BXF9	[262, 299]	Tektin family
Q9NQ79	[559, 604]	Calcium-binding EGF domain
Q9ULT6	[292, 334]	Ring finger domain
Q9Y2C4	[105, 121]	DNA/RNA non-specific endonuclease
O43439	[507, 543]	MYND finger
O60231	[701, 729]	Helicase conserved C-terminal domain
O95260	[58, 92]	Arginine-tRNA-protein transferase, N terminus
P00749	[288, 304]	Trypsin
P01824	[37, 56]	Immunoglobulin V-set domain
P01859	[15, 88]	Immunoglobulin C1-set domain
P09871	[74, 89]	CUB domain
P09871	[581, 640]	Trypsin
P13598	[44, 59]	Intercellular adhesion molecule (ICAM), N-terminal domain
P50461	[10, 65]	LIM domain
P78333	[51, 68]	Glypican
Q02223	[8, 45]	BCMA, TALL-1 binding
Q15654	[436, 458]	LIM domain
Q17RB8	[123, 158]	Zinc finger, C3HC4 type (RING finger)
Q6UWQ7	[31, 86]	Insulin growth factor-like family
Q7Z419	[102, 166]	IBR domain, a half RING-finger domain
Q8IYD9	[167, 220]	Lung adenoma susceptibility protein 2
Q8TBN0	[285, 325]	Rabin 8-like C-terminal domain
Q96IQ7	[152, 176]	Immunoglobulin domain
Q9HCE6	[1215, 1247]	WD40 repeated domain
Q9NQW6	[1029, 1091]	PH domain
Q9NRM7	[959, 973]	Protein kinase domain
Q9UPQ7	[17, 53]	Zinc finger, C3HC4 type (RING finger)
Q9UPQ7	[424, 451]	PDZ domain
A4D1P6	[406, 424]	WD domain, G-beta repeat
O15273	[4, 22]	Telethonin protein
P01229	[97, 124]	Cystine-knot domain
P02489	[110, 150]	Hsp20/alpha crystallin family
P04435	[92, 112]	Immunoglobulin V-set domain
P33121	[259, 313]	AMP-binding enzyme
P51172	[574, 635]	Amiloride-sensitive sodium channel
Q14153	[24, 99]	Family of FAM53
Q15013	[45, 81]	Mad1 and Cdc20-bound-Mad2 binding
Q3KNT9	[17, 49]	TMEM95 family
Q5EBN2	[30, 56]	zinc finger of C3HC4-type, RING
Q5EBN2	[94, 133]	B-box zinc finger
Q5THJ4	[241, 273]	VPS13-like family N-terminal region
Q5THJ4	[2352, 2384]	VPS13-like family middle region
Q6ZTK2	[496, 527]	LOC400499 family
Q6ZVW7	[303, 332]	Interleukin-17 receptor extracellular region
Q86SR1	[552, 587]	Ricin-type beta-trefoil lectin domain
Q8N3F8	[5, 20]	Calponin homology (CH) domain
Q8N3F8	[164, 218]	LIM domain
Q96JB6	[98, 133]	Scavenger receptor cysteine-rich domain
Q96PN7	[1086, 1108]	C2H2-type zinc finger
Q9BYH1	[452, 463]	CUB domain
Q9H1K0	[154, 204]	FYVE zinc finger
Q9NP61	[87, 107]	Putative GTPase activating protein for Arf
Q9NZI5	[418, 433]	CP2 transcription factor
Q9P2G1	[165, 194]	Ankyrin repeats (3 copies)
Q9P2G1	[515, 547]	IBR domain
Q9Y5S2	[1030, 1076]	Phorbol esters/diacylglycerol binding domain (C1 domain)
A0A0B4J1U3	[87, 113]	Immunoglobulin V-set domain
O00472	[83, 143]	RNA polymerase II elongation factor ELL
O75841	[180, 228]	Tetraspanin family
P28749	[901, 918]	Retinoblastoma-associated protein B domain
P50502	[167, 180]	Tetratricopeptide repeat
P60880	[91, 127]	SNAP-25 family
Q02817	[1326, 1388]	Mucin-2 protein WxxW repeating region
Q02817	[4720, 4748]	von Willebrand factor type D domain
Q15527	[36, 137]	Surfeit locus protein 2 (SURF2)
Q5K4E3	[230, 255]	Trypsin
Q5TBA9	[2797, 2821]	Furry protein C-terminal
Q86UK0	[1841, 1878]	ABC-2 family transporter protein
Q92576	[720, 769]	PHD-finger
Q99645	[120, 142]	Leucine rich repeat N-terminal domain
Q9BQ16	[270, 286]	Secreted protein acidic and rich in cysteine Ca binding region
Q9BQ16	[317, 376]	Thyroglobulin type-1 repeat
Q9BUB4	[226, 242]	Adenosine-deaminase (editase) domain
Q9H0B8	[288, 315]	LCCL domain
Q9H169	[49, 80]	Stathmin family
A0A087WV62	[82, 112]	Immunoglobulin V-set domain
O43172	[108, 125]	pre-mRNA processing factor 4 (PRP4) like
P04155	[31, 71]	Trefoil (P-type) domain
P41594	[122, 138]	Receptor family ligand binding region
P41594	[534, 558]	Nine Cysteines Domain of family 3 GPCR
P47872	[64, 86]	Hormone receptor domain
Q12829	[208, 223]	SOCS box
Q14533	[33, 102]	Keratin type II head
Q14896	[774, 796]	Fibronectin type III domain
Q14896	[1250, 1270]	Immunoglobulin I-set domain
Q14938	[97, 116]	MH1 domain
Q14938	[233, 256]	CTF/NF-I family transcription modulation region
Q15111	[109, 131]	Pleckstrin homology domain
Q15111	[585, 621]	Phosphatidylinositol-specific phospholipase C, Y domain
Q15111	[754, 778]	C2 domain
Q15424	[425, 477]	RNA recognition motif
Q15485	[102, 110]	Fibrinogen beta and gamma chains, C-terminal globular domain
Q63HQ2	[346, 375]	Pikachurin, EGF-like domain
Q63HQ2	[788, 817]	EGF-like domain
Q6R6M4	[85, 129]	Ubiquitin carboxyl-terminal hydrolase
Q8NBU5	[283, 323]	AAA+ lid domain
Q8WUH1	[1, 27]	Churchill protein
Q96GY0	[120, 142]	zinc-finger of a C2HC-type
Q9H3S3	[191, 212]	Scavenger receptor cysteine-rich domain
Q9HBD1	[14, 51]	zinc-RING finger domain
Q9HBH1	[108, 145]	Polypeptide deformylase
Q9NQ29	[6, 74]	LUC7 N_terminus
Q9NTI5	[1067, 1086]	Sister chromatid cohesion protein PDS5 protein
Q9UBW7	[1257, 1310]	Domain of unknown function (DUF3504)
A6NIM6	[273, 294]	POT family
O00238	[30, 106]	Activin types I and II receptor domain
P02778	[29, 70]	Small cytokines (intecrine/chemokine), interleukin-8 like
P10153	[69, 158]	Pancreatic ribonuclease
P42858	[2519, 2535]	Huntingtin, C-terminal HEAT
Q14681	[95, 115]	BTB/POZ domain
Q15406	[59, 127]	Double treble clef zinc finger, C4 type
Q53T94	[7, 39]	Zinc-finger of RNA-polymerase I-specific TFIIB, Rrn7
Q6PIV2	[229, 251]	Forkhead domain
Q86WV6	[298, 337]	STING ligand-binding domain
Q8N158	[29, 77]	Glypican
Q8NFA0	[454, 528]	DUSP domain
Q8NFA0	[734, 749]	Ubiquitin carboxyl-terminal hydrolase
Q8TEW6	[13, 71]	PH domain
Q969R2	[750, 770]	Oxysterol-binding protein
Q96AZ6	[8, 27]	Exonuclease
Q96MF7	[178, 216]	Zinc-finger of the MIZ type in Nse subunit
Q96QS1	[155, 188]	Tetraspanin family
Q9H019	[13, 66]	Mitochondrial fission regulator
Q9H0E7	[311, 347]	Ubiquitin carboxyl-terminal hydrolase
Q9H254	[597, 628]	Spectrin repeat
Q9NTX7	[36, 57]	Zinc finger, C3HC4 type (RING finger)
Q9P0K1	[679, 711]	EGF-like domain
Q9P1Y5	[1115, 1144]	Microtubule-binding calmodulin-regulated spectrin-associated
Q9P2F8	[1571, 1631]	C-terminal domain of SPAR protein
Q9UIJ5	[126, 166]	DHHC palmitoyltransferase
D6R901	[80, 131]	Ubiquitin carboxyl-terminal hydrolase
O00144	[97, 145]	Fz domain
O43164	[633, 675]	Ring finger domain
O75443	[597, 635]	Trypsin Inhibitor like cysteine rich domain
P0C874	[92, 148]	Domain of unknown function (DUF4599)
P0CW20	[72, 114]	LIM domain
P10827	[52, 117]	Double treble clef zinc finger, C4 type
P51948	[6, 23]	Zinc finger, C3HC4 type (RING finger)
P51948	[277, 296]	MAT1 C-terminal CAK anchor
P59666	[66, 90]	Mammalian defensin
Q02509	[91, 181]	Phospholipase A2
Q03405	[21, 48]	u-PAR/Ly-6 domain
Q5JPF3	[1467, 1506]	CCDC144C protein coiled-coil region
Q5VWM3	[447, 465]	PRAME C-terminal domain
Q68DK2	[1809, 1872]	FYVE zinc finger
Q96A46	[73, 88]	Mitochondrial carrier protein
Q9H9Y6	[90, 107]	RNA polymerase beta subunit
Q9H9Y6	[1067, 1114]	RNA polymerase Rpb2, domain 7
Q9UBN4	[176, 192]	Transient receptor ion channel II
Q9UK96	[771, 791]	Periplasmic copper-binding protein (NosD)
Q9UKN8	[116, 144]	Transcription factor IIIC subunit delta bet-propeller domain
Q9Y2A7	[568, 597]	Nck-associated protein 1
Q9Y6H1	[114, 146]	CHCH domain
A0A087X1C5	[348, 366]	Cytochrome P450
O15066	[15, 30]	Kinesin motor domain
O60293	[1185, 1202]	Putative zinc-finger domain
P01210	[25, 35]	Vertebrate endogenous opioids neuropeptide
P10109	[97, 156]	2Fe-2S iron-sulfur cluster binding domain
P14784	[44, 72]	Interleukin-2 receptor subunit beta N-terminal domain 1
P49840	[379, 403]	Protein kinase domain
P78395	[482, 505]	PRAME C-terminal domain
Q17R89	[41, 76]	BAR domain
Q1MX18	[540, 578]	Protein inscuteable C-terminal
Q6UXZ0	[188, 208]	Immunoglobulin I-set domain
Q86WB0	[275, 296]	NuBaID, C-terminal domain
Q8IUH5	[438, 470]	DHHC palmitoyltransferase
Q96A56	[78, 99]	DOR family
Q9BZL6	[165, 189]	Phorbol esters/diacylglycerol binding domain (C1 domain)
Q9NVS9	[145, 179]	Pyridoxamine 5'-phosphate oxidase
Q9UMN6	[961, 1005]	CXXC zinc finger domain
Q9Y242	[296, 339]	PHD-finger
P02788	[26, 60]	Transferrin
P11362	[169, 190]	Immunoglobulin I-set domain
P19387	[82, 130]	RNA polymerase Rpb3/RpoA insert domain
P21359	[1371, 1391]	GTPase-activator protein for Ras-like GTPase
P48382	[147, 167]	RFX DNA-binding domain
P51805	[490, 533]	Plexin repeat
P51805	[691, 748]	TIG domain found in plexin
P51805	[935, 990]	IPT/TIG domain
P51805	[1755, 1772]	Plexin cytoplasmic RasGAP domain
P78348	[321, 355]	Amiloride-sensitive sodium channel
Q08629	[313, 369]	Thyroglobulin type-1 repeat
Q13203	[391, 471]	Immunoglobulin I-set domain
Q14191	[914, 940]	RecQ zinc-binding
Q15185	[49, 79]	CS domain
Q2VPK5	[373, 405]	Cytoplasmic tRNA 2-thiolation protein 2
Q5VUJ6	[681, 718]	Calponin homology (CH) domain
Q93097	[306, 380]	wnt family
Q96P48	[629, 645]	Putative GTPase activating protein for Arf
Q99460	[792, 809]	26S proteasome regulatory subunit RPN2 C-terminal domain
Q9BZQ6	[79, 94]	Glycosyl hydrolase family 47
A5X5Y0	[347, 363]	Neurotransmitter-gated ion-channel transmembrane region
O95159	[1, 22]	ZFPL1-like, B-box zinc-binding domain
O95159	[80, 116]	ZFPL1-like, U-box domain
P09884	[662, 692]	DNA polymerase family B, exonuclease domain
P09884	[1266, 1321]	DNA Polymerase alpha zinc finger
P46721	[115, 145]	Organic Anion Transporter Polypeptide (OATP) family
P48147	[7, 18]	Prolyl oligopeptidase, N-terminal beta-propeller domain
P51504	[189, 201]	Zinc finger, C2H2 type
P55317	[229, 255]	Forkhead domain
Q12836	[143, 182]	Trefoil (P-type) domain
Q12836	[433, 455]	ZP-C domain
Q13686	[296, 344]	2OG-Fe(II) oxygenase superfamily
Q14139	[1000, 1037]	U-box domain
Q15262	[710, 726]	Receptor-type tyrosine-protein phosphatase U Fn3 domain
Q63ZY6	[125, 151]	16S rRNA methyltransferase RsmB/F
Q8N2I9	[111, 126]	Protein kinase domain
Q9H2C0	[275, 292]	KLHDC2/KLHL20/DRC7 Kelch-repeats domain
Q9NQ38	[725, 751]	Kazal-type serine protease inhibitor domain
Q9NTM9	[27, 58]	CutC family
P05067	[149, 188]	Copper-binding of amyloid precursor, CuBD
P05067	[290, 341]	Kunitz/Bovine pancreatic trypsin inhibitor domain
P09619	[423, 469]	Platelet-derived growth factor receptor Ig-like domain 4
P10826	[87, 155]	Double treble clef zinc finger, C4 type
P17787	[342, 357]	Neurotransmitter-gated ion-channel transmembrane region
P53803	[17, 48]	DNA directed RNA polymerase, 7 kDa subunit
P78396	[99, 158]	Cyclin-A N-terminal APC/C binding region
P98175	[215, 241]	Zn-finger in Ran binding protein and others
Q12899	[16, 56]	zinc finger of C3HC4-type, RING
Q12899	[98, 136]	B-box zinc finger
Q13201	[208, 216]	EMI domain
Q15646	[326, 345]	2'-5'-oligoadenylate synthetase 1, domain 2, C-terminus
Q53EL9	[771, 784]	Sushi repeat (SCR repeat)
Q6NT52	[90, 124]	Cystine-knot domain
Q6P4A8	[462, 490]	Phospholipase B
Q6UW32	[34, 80]	Insulin growth factor-like family
Q6UXV0	[220, 274]	GDNF/GAS1 domain
Q7RTY9	[231, 251]	Trypsin
Q86YI8	[224, 279]	PhD finger domain
Q8IXT2	[38, 84]	DM DNA binding domain
Q96GM1	[161, 206]	PAP2 superfamily
Q9BYS1	[125, 173]	Keratin, high sulfur B2 protein
Q9H211	[461, 493]	DNA replication factor Cdt1 C-terminal domain
Q9P2V4	[280, 295]	Immunoglobulin I-set domain
A0A0G2JLG4	[344, 406]	Amiloride-sensitive sodium channel
B4DH59	[836, 858]	Olduvai domain
O00625	[72, 92]	Pirin
O75581	[286, 315]	Coagulation Factor Xa inhibitory site
P00740	[396, 417]	Trypsin
P08887	[36, 54]	Immunoglobulin domain
P08887	[118, 135]	Interleukin-6 receptor alpha chain, binding
P29083	[127, 174]	TFIIB zinc-binding
P49913	[67, 130]	Cathelicidin
P55011	[550, 580]	Amino acid permease
Q08426	[547, 574]	3-hydroxyacyl-CoA dehydrogenase, C-terminal domain
Q12857	[88, 118]	MH1 domain
Q13145	[18, 111]	BMP and activin membrane-bound inhibitor (BAMBI) N-terminal domain
Q13145	[200, 236]	BMP and activin membrane-bound inhibitor homolog C-terminus
Q7Z5Q1	[525, 541]	Cytoplasmic polyadenylation element-binding protein ZZ domain
Q8IVL6	[71, 99]	Leprecan family TPR-like repeat region
Q8TF72	[1735, 1762]	Apx/Shroom domain ASD2
Q92730	[173, 183]	Ras family
Q96A83	[54, 95]	EMI domain
Q99748	[150, 196]	Transforming growth factor beta like domain
Q9H4G8	[8, 60]	CSL zinc finger
Q9NX70	[109, 134]	Mediator complex subunit 29
Q9NZ32	[180, 204]	Actin
Q9NZU5	[341, 361]	LIM domain
Q9UGM5	[211, 243]	Cystatin domain
O14594	[309, 356]	Extracellular link domain
O14594	[1218, 1270]	Sushi repeat (SCR repeat)
O15151	[300, 329]	Zn-finger in Ran binding protein and others
O15151	[436, 482]	Zinc finger, C3HC4 type (RING finger)
O75594	[53, 81]	N-acetylmuramoyl-L-alanine amidase
P46939	[826, 876]	Spectrin repeat
P49767	[163, 185]	PDGF/VEGF domain
P55157	[851, 884]	MTP large subunit, lipid-binding domain
P58166	[270, 346]	Transforming growth factor beta like domain
Q0VDF9	[481, 506]	Hsp70 protein
Q15811	[1603, 1638]	C2 domain
Q16478	[69, 123]	Receptor family ligand binding region
Q5T1V6	[105, 132]	HIT zinc finger
Q6UWL2	[262, 286]	Sushi repeat (SCR repeat)
Q7Z5L9	[12, 43]	Interferon regulatory factor 2-binding protein zinc finger
Q7Z5L9	[504, 575]	IRF-2BP1/2 C3HC4 zinc finger domain
Q8N490	[317, 373]	Hydroxyacylglutathione hydrolase C-terminus
Q969J5	[98, 131]	Tissue factor
Q96NY9	[158, 183]	Crossover junction endonuclease MUS81-like, winged helix domain
A0A0A0MS03	[77, 111]	Immunoglobulin V-set domain
A6NGN4	[453, 477]	PRAME C-terminal domain
A8MXU0	[28, 53]	Beta defensin
O00237	[649, 663]	Ring finger domain
O43520	[67, 87]	Phospholipid-translocating ATPase N-terminal
O75339	[315, 337]	Immunoglobulin domain
O75339	[419, 472]	Cartilage intermediate layer protein 1-like domain
P01703	[84, 112]	Immunoglobulin V-set domain
P10398	[131, 145]	Phorbol esters/diacylglycerol binding domain (C1 domain)
P23352	[48, 116]	Anosmin cysteine rich domain
