Accession_number	Region	Domain
Q8NCW0	[31, 78]	Plasminogen Kringle 4
Q8WUB8	[374, 486]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q96EL1	[177, 201]	Phosphorylase Kinase; domain 1
Q96IV0	[251, 305]	-
Q96L34	[646, 731]	Kinase associated domain 1, KA1
Q99704	[13, 42]	Pleckstrin-homology domain (PH domain)/Phosphotyrosine-binding domain (PTB)
Q99704	[57, 101]	Pleckstrin-homology domain (PH domain)/Phosphotyrosine-binding domain (PTB)
Q9BZZ2	[474, 509]	Immunoglobulins
Q9BZZ2	[522, 591]	Immunoglobulins
Q9BZZ2	[629, 669]	Immunoglobulins
Q9BZZ2	[683, 712]	Immunoglobulins
Q9BZZ2	[955, 980]	Immunoglobulins
Q9BZZ2	[1231, 1251]	Immunoglobulins
Q9BZZ2	[1315, 1340]	Immunoglobulins
Q9BZZ2	[1602, 1625]	Immunoglobulins
Q9H336	[212, 249]	CAP
Q9H336	[289, 322]	LCCL-like domain
Q9H336	[399, 425]	LCCL-like domain
Q9NUL7	[137, 167]	P-loop containing nucleotide triphosphate hydrolases
Q9NYG5	[11, 60]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9UPQ0	[1011, 1078]	Cysteine Rich Protein
A1L3X4	[1, 48]	Metallothionein Isoform II
A1Z1Q3	[96, 131]	Leucine Aminopeptidase, subunit E, domain 1
A8MPS7	[240, 269]	Glycoside hydrolase/deacetylase
H3BV60	[136, 152]	Zona pellucida, ZP-C domain
O95718	[95, 173]	Erythroid Transcription Factor GATA-1, subunit A
P01033	[136, 199]	Tissue inhibitor of metalloproteinase-1. Chain B, domain 1
P0C0L4	[697, 766]	Anaphylotoxins (complement system)
P0C0L4	[1107, 1127]	-
P0C0L4	[1588, 1603]	-
P55286	[585, 608]	Cadherins
P57737	[20, 43]	YVTN repeat-like/Quinoprotein amine dehydrogenase
P62072	[9, 68]	Mitochondrial import inner membrane translocase subunit tim13 like domains
Q13224	[429, 454]	Periplasmic binding protein-like II
Q13634	[578, 600]	Cadherins
Q15697	[36, 65]	DNA breaking-rejoining enzymes
Q7Z408	[18, 45]	Spermadhesin, CUB domain
Q7Z408	[197, 213]	Spermadhesin, CUB domain
Q7Z408	[339, 381]	Complement Module, domain 1
Q7Z408	[1095, 1111]	Spermadhesin, CUB domain
Q7Z408	[1271, 1282]	Spermadhesin, CUB domain
Q7Z408	[1384, 1403]	Complement Module, domain 1
Q7Z408	[2122, 2159]	Complement Module, domain 1
Q7Z408	[2560, 2583]	Complement Module, domain 1
Q7Z408	[2857, 2889]	Complement Module, domain 1
Q7Z408	[3100, 3124]	Complement Module, domain 1
Q7Z408	[3145, 3166]	Complement Module, domain 1
Q7Z408	[3190, 3204]	Complement Module, domain 1
Q7Z408	[3214, 3248]	Complement Module, domain 1
Q8N4Q1	[32, 109]	-
Q96J92	[679, 705]	Phosphatidylinositol 3-kinase Catalytic Subunit; Chain A, domain 1
Q9H1F0	[35, 78]	Elafin-like
Q9NUK0	[9, 91]	-
Q9NUK0	[169, 250]	-
Q9P2R3	[1119, 1149]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9UL03	[183, 213]	von Willebrand factor, type A domain
Q9Y5R5	[118, 163]	DM DNA-binding domain
A0A5F9ZH88	[128, 176]	Immunoglobulins
O95450	[377, 393]	Collagenase (Catalytic Domain)
O95450	[915, 976]	Thrombospondin type-1 (TSP1) repeat
P54284	[48, 88]	SH3 Domains
P57071	[10, 25]	SET domain
P57071	[690, 715]	Classic Zinc Finger
P57071	[773, 794]	Classic Zinc Finger
P57071	[849, 889]	Classic Zinc Finger
P85037	[175, 192]	-
P98095	[606, 645]	Laminin
P98194	[129, 170]	Calcium-transporting ATPase, cytoplasmic transduction domain A
P98194	[197, 216]	Calcium-transporting ATPase, cytoplasmic transduction domain A
P98194	[333, 353]	Calcium-transporting ATPase, transmembrane domain
Q13387	[752, 767]	Pleckstrin-homology domain (PH domain)/Phosphotyrosine-binding domain (PTB)
Q58DX5	[227, 254]	Zn peptidases
Q58DX5	[385, 413]	Zn peptidases
Q86XJ1	[97, 121]	Calponin-like domain
Q8N653	[319, 336]	Kelch-type beta propeller
Q8N6Y1	[128, 168]	Cadherins
Q8NE00	[171, 199]	Amino acid/polyamine transporter I
Q8WWF5	[298, 365]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q96DU3	[195, 214]	Immunoglobulins
Q9UKS7	[492, 516]	Classic Zinc Finger
Q9Y534	[68, 89]	Nucleic acid-binding proteins
Q9Y534	[117, 133]	Nucleic acid-binding proteins
Q9Y6K5	[328, 360]	2'-5'-oligoadenylate synthetase 1, domain 2
Q9Y6K5	[1062, 1082]	2'-5'-oligoadenylate synthetase 1, domain 2
A0A0A6YYD4	[96, 115]	Immunoglobulins
A0A1W2PQ64	[88, 172]	-
B7Z1M9	[215, 247]	C2 domain
B7Z1M9	[278, 327]	C2 domain
F5H094	[452, 501]	-
O15354	[553, 580]	Rhodopsin 7-helix transmembrane proteins
O75152	[3, 31]	-
O94819	[547, 575]	Kelch-type beta propeller
P10276	[83, 159]	Erythroid Transcription Factor GATA-1, subunit A
P40818	[763, 778]	Cysteine proteinases
P40818	[975, 999]	Cysteine proteinases
P55010	[107, 149]	-
P55259	[468, 488]	Zona pellucida, ZP-C domain
P57087	[99, 136]	Immunoglobulins
P58397	[359, 378]	Collagenase (Catalytic Domain)
P58397	[397, 418]	Collagenase (Catalytic Domain)
Q03167	[711, 728]	Zona pellucida, ZP-C domain
Q12830	[403, 436]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q12830	[2859, 2924]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q4KWH8	[467, 486]	Phosphatidylinositol (PI) phosphodiesterase
Q4KWH8	[586, 608]	Phosphatidylinositol (PI) phosphodiesterase
Q4KWH8	[702, 722]	Phosphatidylinositol (PI) phosphodiesterase
Q5FYA8	[524, 544]	Alkaline Phosphatase, subunit A
Q7Z3E1	[526, 556]	-
Q7Z442	[163, 236]	-
Q8NHG8	[181, 240]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q8WUN7	[88, 106]	Ub domain-containing protein, DC-UbP/UBTD2, N-terminal domain
Q9NQ79	[559, 604]	Laminin
Q9ULT6	[283, 339]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9Y2C4	[105, 121]	Extracellular Endonuclease, subunit A
O43439	[495, 546]	-
O60231	[701, 730]	P-loop containing nucleotide triphosphate hydrolases
P00749	[31, 69]	Laminin
P00749	[149, 163]	Plasminogen Kringle 4
P00749	[288, 304]	Trypsin-like serine proteases
P00749	[357, 419]	Trypsin-like serine proteases
P01824	[37, 56]	Immunoglobulins
P01859	[15, 105]	Immunoglobulins
P01859	[230, 245]	Immunoglobulins
P01859	[300, 316]	Immunoglobulins
P09871	[74, 89]	Spermadhesin, CUB domain
P09871	[346, 358]	Complement Module, domain 1
P09871	[581, 640]	Trypsin-like serine proteases
P13598	[44, 59]	Immunoglobulins
P50461	[1, 81]	Cysteine Rich Protein
P50461	[110, 192]	Cysteine Rich Protein
Q02223	[2, 52]	Tumor necrosis factor receptor superfamily
Q08345	[20, 47]	Galactose-binding domain-like
Q15654	[276, 292]	Cysteine Rich Protein
Q15654	[436, 458]	Cysteine Rich Protein
Q17RB8	[116, 164]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q17RB8	[496, 517]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q6AHZ1	[89, 168]	Classic Zinc Finger
Q7Z419	[26, 40]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q8IZK6	[521, 547]	-
Q96IQ7	[147, 176]	Immunoglobulins
Q96IQ7	[198, 235]	Immunoglobulins
Q9NQW6	[1029, 1091]	Pleckstrin-homology domain (PH domain)/Phosphotyrosine-binding domain (PTB)
Q9NRM7	[959, 976]	Transferase(Phosphotransferase) domain 1
Q9UPQ7	[13, 73]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9UPQ7	[414, 451]	-
A0AVK6	[108, 145]	Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain
A4D1P6	[400, 424]	YVTN repeat-like/Quinoprotein amine dehydrogenase
O15273	[4, 22]	titin domain like
P01229	[97, 124]	Cystine-knot cytokines
P02489	[110, 150]	-
P04435	[92, 114]	Immunoglobulins
P33121	[259, 313]	N-terminal domain of ligase-like
P33121	[459, 474]	N-terminal domain of ligase-like
Q15013	[45, 81]	-
Q3KNV8	[147, 176]	Phosphatidylinositol 3-kinase Catalytic Subunit; Chain A, domain 1
Q5EBN2	[30, 56]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q5EBN2	[94, 133]	Classic Zinc Finger
Q86SR1	[552, 602]	-
Q8N3F8	[2, 20]	Calponin-like domain
Q8N3F8	[67, 88]	Calponin-like domain
Q8N3F8	[102, 109]	Calponin-like domain
Q8N3F8	[156, 224]	Cysteine Rich Protein
Q96AP4	[169, 223]	Classic Zinc Finger
Q96EK2	[348, 407]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q96IZ6	[110, 137]	Vaccinia Virus protein VP39
Q96JB6	[98, 139]	SRCR-like domain
Q96JB6	[245, 289]	SRCR-like domain
Q96JB6	[364, 414]	SRCR-like domain
Q96JB6	[500, 530]	SRCR-like domain
Q96PN7	[1081, 1108]	Classic Zinc Finger
Q9BYH1	[279, 291]	Spermadhesin, CUB domain
Q9BYH1	[449, 463]	Spermadhesin, CUB domain
Q9H1K0	[145, 204]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9H1K0	[240, 267]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9NP61	[87, 107]	Arf GTPase activating protein
Q9P2G1	[5, 83]	Ankyrin repeat-containing domain
Q9P2G1	[165, 203]	Ankyrin repeat-containing domain
Q9P2G1	[328, 365]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9P2G1	[511, 547]	-
Q9Y4F5	[3, 19]	-
Q9Y5S2	[1030, 1089]	-
A0A0B4J1U3	[87, 116]	Immunoglobulins
O75841	[180, 227]	Tetraspanin
O95714	[2705, 2750]	-
P28749	[901, 918]	Cyclin-like
P50502	[167, 187]	Tetratricopeptide repeat domain
Q5K4E3	[230, 255]	Trypsin-like serine proteases
Q5K4E3	[340, 385]	Trypsin-like serine proteases
Q5K4E3	[480, 502]	Trypsin-like serine proteases
Q6ZN18	[253, 272]	Classic Zinc Finger
Q6ZN18	[329, 350]	Classic Zinc Finger
Q92576	[708, 781]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q99645	[111, 146]	Ribonuclease Inhibitor
Q9BQ16	[88, 183]	-
Q9BQ16	[270, 286]	EF-hand
Q9BQ16	[316, 382]	Thyroglobulin type-1
Q9BYJ1	[167, 185]	Lipoxygenase-1; Domain 5
Q9H0B8	[205, 243]	CAP
Q9H0B8	[284, 315]	LCCL-like domain
Q9H0B8	[394, 431]	LCCL-like domain
Q9H0B8	[467, 493]	LCCL-like domain
Q9ULI1	[969, 999]	YVTN repeat-like/Quinoprotein amine dehydrogenase
Q9ULI1	[1176, 1196]	YVTN repeat-like/Quinoprotein amine dehydrogenase
A0A087WV62	[82, 114]	Immunoglobulins
O14879	[335, 370]	Tetratricopeptide repeat domain
O43172	[96, 125]	Pre-mRNA processing factor 4 domain
P04155	[27, 83]	Spasmolytic Protein, domain 1
P35354	[13, 54]	Laminin
P41594	[122, 138]	-
P41594	[534, 558]	GPCR, family 3, nine cysteines domain
P47872	[46, 86]	GPCR, family 2, extracellular hormone receptor domain
Q14004	[1000, 1029]	Transferase(Phosphotransferase) domain 1
Q14896	[432, 450]	Immunoglobulins
Q14896	[774, 796]	Immunoglobulins
Q14896	[1250, 1272]	Immunoglobulins
Q15111	[106, 131]	Pleckstrin-homology domain (PH domain)/Phosphotyrosine-binding domain (PTB)
Q15111	[565, 621]	Phosphatidylinositol (PI) phosphodiesterase
Q15111	[754, 778]	C2 domain
Q15424	[425, 481]	-
Q15485	[97, 110]	Gamma Fibrinogen, chain A, domain 1
Q63HQ2	[785, 822]	Laminin
Q6R6M4	[85, 129]	Cysteine proteinases
Q8NBU5	[283, 336]	-
Q8WUH1	[2, 27]	Transcription activator, Churchill
Q8WUH1	[87, 106]	Transcription activator, Churchill
Q96BY6	[1745, 1773]	-
Q9H3S3	[209, 227]	Trypsin-like serine proteases
Q9HBD1	[14, 51]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9HBD1	[404, 442]	Zinc finger, CCCH-type
Q9HBH1	[108, 145]	Peptide deformylase
Q9HDB9	[539, 599]	Zinc finger, CCHC-type
Q9ULM0	[732, 752]	Pleckstrin-homology domain (PH domain)/Phosphotyrosine-binding domain (PTB)
A6NIM6	[273, 294]	MFS general substrate transporter like domains
O00238	[29, 106]	CD59
O14960	[27, 60]	Glucose Permease (Domain IIA)
P02778	[22, 70]	-
P10153	[69, 160]	Ribonuclease A-like domain
P17540	[26, 60]	ATP:guanido phosphotransferase, N-terminal domain
P35070	[62, 111]	Laminin
P42858	[92, 109]	Leucine-rich Repeat Variant
Q14596	[208, 259]	-
Q14681	[95, 115]	Potassium Channel Kv1.1; Chain A
Q15406	[50, 132]	Erythroid Transcription Factor GATA-1, subunit A
Q6PIV2	[229, 251]	Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain
Q86WV6	[298, 340]	Stimulator of interferon genes protein
Q8NFA0	[454, 528]	DUSP-like
Q8NFA0	[720, 749]	Cysteine proteinases
Q8NFA0	[1223, 1268]	Cysteine proteinases
Q8TEW6	[13, 71]	Pleckstrin-homology domain (PH domain)/Phosphotyrosine-binding domain (PTB)
Q969R2	[750, 770]	-
Q96AZ6	[1, 27]	Ribonuclease H-like superfamily/Ribonuclease H
Q96MF7	[178, 232]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q96QS1	[155, 188]	Tetraspanin
Q9H0E7	[311, 347]	Cysteine proteinases
Q9H0E7	[533, 548]	Cysteine proteinases
Q9H254	[597, 628]	-
Q9NTX7	[19, 57]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9P0K1	[675, 712]	Laminin
Q9P1Y5	[1118, 1144]	CKK domain
D6R901	[79, 131]	Cysteine proteinases
O00144	[97, 150]	Frizzled cysteine-rich domain
O15197	[303, 369]	Tumor Necrosis Factor Receptor, subunit A, domain 2
O15197	[398, 460]	Immunoglobulins
O43164	[614, 682]	Zinc/RING finger domain, C3HC4 (zinc finger)
O75443	[594, 635]	Laminin
O75443	[2087, 2126]	Laminin
P00739	[80, 90]	Complement Module, domain 1
P0CW20	[60, 116]	Cysteine Rich Protein
P10827	[50, 117]	Erythroid Transcription Factor GATA-1, subunit A
P51948	[6, 23]	Zinc/RING finger domain, C3HC4 (zinc finger)
P56524	[651, 682]	Histone deacetylase domain
Q02509	[91, 197]	Phospholipase A2 domain
Q02509	[321, 409]	Phospholipase A2 domain
Q03405	[22, 48]	CD59
Q68DK2	[1809, 1878]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q96A46	[73, 88]	Mitochondrial carrier domain
Q9H3Y0	[214, 250]	CAP
Q9H9Y6	[90, 107]	-
Q9H9Y6	[1067, 1114]	RNA polymerase alpha subunit dimerisation domain
Q9UBN4	[168, 192]	Ankyrin repeat-containing domain
Q9UK96	[48, 65]	-
Q9UK96	[771, 791]	Single-stranded right-handed beta-helix, Pectin lyase-like
Q9Y2M0	[40, 66]	Classic Zinc Finger
A0A087X1C5	[333, 366]	Cytochrome P450
A0A087X1C5	[498, 514]	Cytochrome P450
O15066	[8, 30]	Kinesin motor domain
O60522	[132, 151]	-
P0C7X2	[181, 208]	Classic Zinc Finger
P10109	[97, 177]	-
P14784	[44, 72]	Immunoglobulins
P40692	[120, 145]	Histidine kinase-like ATPase, C-terminal domain
P49840	[379, 428]	Transferase(Phosphotransferase) domain 1
Q17R89	[41, 76]	Arfaptin homology (AH) domain/BAR domain
Q1MX18	[540, 568]	Leucine-rich Repeat Variant
Q6UXZ0	[188, 208]	Immunoglobulins
Q92782	[192, 225]	Classic Zinc Finger
Q92782	[268, 384]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9BZL6	[165, 194]	-
Q9BZL6	[280, 318]	-
Q9NVS9	[145, 179]	Electron Transport, Fmn-binding Protein; Chain A
Q9UMN6	[2692, 2714]	SET domain
Q9Y242	[289, 344]	Zinc/RING finger domain, C3HC4 (zinc finger)
P02788	[26, 60]	Periplasmic binding protein-like II
P02788	[180, 266]	Periplasmic binding protein-like II
P02788	[374, 399]	Periplasmic binding protein-like II
P02788	[509, 533]	Periplasmic binding protein-like II
P02788	[637, 660]	Periplasmic binding protein-like II
P02788	[680, 696]	Periplasmic binding protein-like II
P11362	[169, 190]	Immunoglobulins
P19387	[82, 130]	RNA polymerase, RBP11-like subunit
P21359	[1371, 1391]	GTPase Activation - p120gap; domain 1
P35590	[216, 349]	Tie2 ligand-binding domain superfamily
P48382	[147, 168]	Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain
P51805	[501, 547]	Immunoglobulins
P51805	[649, 748]	Immunoglobulins
P51805	[799, 863]	Immunoglobulins
P51805	[935, 990]	Immunoglobulins
P51805	[1755, 1772]	GTPase Activation - p120gap; domain 1
P78348	[321, 355]	Acid-sensing ion channel domain
Q07011	[16, 88]	Tumor Necrosis Factor Receptor, subunit A, domain 2
Q08629	[84, 180]	-
Q08629	[312, 369]	Thyroglobulin type-1
Q13203	[391, 473]	Immunoglobulins
Q14191	[914, 944]	P-loop containing nucleotide triphosphate hydrolases
Q14191	[1052, 1079]	Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain
Q15185	[49, 91]	-
Q2VPK5	[373, 405]	HUPs
Q5VUJ6	[681, 718]	Calponin-like domain
Q93097	[320, 380]	-
Q96P48	[629, 645]	Arf GTPase activating protein
Q99747	[250, 267]	Tetratricopeptide repeat domain
Q9BY77	[332, 354]	-
Q9BZQ6	[79, 94]	-
Q9BZQ6	[676, 692]	-
Q9P243	[808, 852]	Classic Zinc Finger
Q9UEG4	[567, 598]	Classic Zinc Finger
Q9UEG4	[660, 689]	Classic Zinc Finger
Q9UEG4	[763, 786]	Classic Zinc Finger
Q9UEG4	[841, 868]	Classic Zinc Finger
Q9Y2K1	[112, 146]	Potassium Channel Kv1.1; Chain A
Q9Y2K1	[511, 600]	Classic Zinc Finger
A1YPR0	[347, 390]	Classic Zinc Finger
A5X5Y0	[347, 361]	Neurotransmitter-gated ion-channel transmembrane domain
O95159	[80, 105]	Zinc/RING finger domain, C3HC4 (zinc finger)
P09884	[662, 692]	Ribonuclease H-like superfamily/Ribonuclease H
P09884	[1265, 1321]	DNA Polymerase alpha, zinc finger
P46721	[115, 145]	MFS general substrate transporter like domains
P51504	[187, 201]	Classic Zinc Finger
P51504	[241, 271]	Classic Zinc Finger
P53041	[456, 479]	-
P55317	[229, 265]	Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain
Q05397	[353, 369]	Pleckstrin-homology domain (PH domain)/Phosphotyrosine-binding domain (PTB)
Q12836	[138, 183]	Spasmolytic Protein, domain 1
Q12836	[433, 475]	Zona pellucida, ZP-C domain
Q13651	[189, 219]	Immunoglobulins
Q13686	[296, 347]	Alpha-ketoglutarate-dependent dioxygenase AlkB-like
Q14139	[1000, 1037]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q63ZY6	[125, 151]	Vaccinia Virus protein VP39
Q63ZY6	[170, 197]	Vaccinia Virus protein VP39
Q86UL8	[858, 867]	-
Q86WU2	[7, 15]	Uridine Diphospho-n-acetylenolpyruvylglucosamine Reductase, domain 2
Q96AG4	[123, 154]	Ribonuclease Inhibitor
Q9H2C0	[266, 292]	Kelch-type beta propeller
Q9NQ38	[725, 754]	-
Q9NQ38	[806, 821]	-
Q9NQ38	[847, 896]	-
Q9NQ38	[916, 962]	-
Q9NQ38	[994, 1044]	-
Q9NTM9	[25, 58]	Copper homeostasis (CutC) domain
Q9NTM9	[216, 272]	Copper homeostasis (CutC) domain
O60671	[266, 275]	-
P05067	[149, 189]	Amyloidogenic glycoprotein, copper-binding domain
P05067	[281, 352]	Pancreatic trypsin inhibitor Kunitz domain
P09619	[424, 469]	Immunoglobulins
P10826	[83, 160]	Erythroid Transcription Factor GATA-1, subunit A
P17787	[342, 351]	Neurotransmitter-gated ion-channel transmembrane domain
P26715	[113, 127]	Mannose-Binding Protein A, subunit A
P26842	[25, 107]	Tumor Necrosis Factor Receptor, subunit A, domain 2
P53803	[7, 50]	RNA polymerase ii, chain L
P98175	[212, 243]	Zinc finger, RanBP2-type
Q12899	[1, 77]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q12899	[93, 137]	Classic Zinc Finger
Q13029	[350, 413]	Classic Zinc Finger
Q13201	[1007, 1081]	Laminin
Q13469	[572, 583]	Immunoglobulins
Q15375	[267, 331]	Tumor Necrosis Factor Receptor, subunit A, domain 2
Q15646	[326, 345]	2'-5'-oligoadenylate synthetase 1, domain 2
Q53EL9	[770, 784]	Complement Module, domain 1
Q53EL9	[837, 892]	Complement Module, domain 1
Q6NT52	[90, 124]	Cystine-knot cytokines
Q6P4A8	[462, 490]	-
Q6ZRF8	[13, 91]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q7RTY9	[231, 251]	Trypsin-like serine proteases
Q86UX7	[171, 221]	Phosphatidylinositol 3-kinase Catalytic Subunit; Chain A, domain 1
Q86YI8	[229, 280]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q8IXT2	[35, 84]	DM DNA-binding domain
Q96GM1	[161, 206]	Phosphatidic acid phosphatase type 2/haloperoxidase
Q9BTE6	[2, 36]	-
Q9H211	[461, 493]	DNA replication factor Cdt1, C-terminal WH domain
Q9P2V4	[280, 295]	Immunoglobulins
Q9UK53	[347, 403]	Zinc/RING finger domain, C3HC4 (zinc finger)
A6NK89	[15, 39]	Phosphatidylinositol 3-kinase Catalytic Subunit; Chain A, domain 1
O00151	[257, 273]	Cysteine Rich Protein
O00625	[72, 92]	Jelly Rolls
O15047	[1689, 1706]	SET domain
O75581	[286, 315]	Laminin
O75581	[588, 604]	TolB, C-terminal domain
P00740	[396, 417]	Trypsin-like serine proteases
P08887	[33, 54]	Immunoglobulins
P08887	[117, 135]	Immunoglobulins
P16473	[22, 47]	Ribonuclease Inhibitor
P16473	[392, 413]	Rhodopsin 7-helix transmembrane proteins
P29083	[113, 174]	Zinc/RING finger domain, C3HC4 (zinc finger)
P49913	[67, 133]	-
P55011	[550, 580]	Amino acid/polyamine transporter I
Q08426	[547, 574]	-
Q08ET2	[149, 225]	Immunoglobulins
Q13145	[25, 121]	CD59
Q5TAA0	[122, 167]	Tetratricopeptide repeat domain
Q7Z5Q1	[525, 541]	Cytoplasmic polyadenylation element-binding protein, ZZ domain
Q8IVL6	[71, 99]	Tetratricopeptide repeat domain
Q8IVL6	[566, 593]	q2cbj1_9rhob like domain
Q8IZJ3	[891, 909]	Immunoglobulins
Q8IZJ3	[1697, 1751]	-
Q8N6C8	[156, 183]	Immunoglobulins
Q8N6C8	[276, 302]	Immunoglobulins
Q8WWH5	[303, 316]	Pseudouridine synthase
Q92730	[173, 190]	P-loop containing nucleotide triphosphate hydrolases
Q96Q42	[221, 247]	Regulator of chromosome condensation 1/beta-lactamase-inhibitor protein II
Q99748	[150, 196]	Cystine-knot cytokines
Q9H4G8	[8, 71]	DPH Zinc finger
Q9HBW1	[42, 64]	Ribonuclease Inhibitor
Q9NZ32	[180, 204]	Actin; Chain A, domain 4
Q9NZU5	[236, 273]	Cysteine Rich Protein
Q9NZU5	[341, 363]	Cysteine Rich Protein
Q9UGM5	[211, 261]	-
O14594	[309, 360]	Mannose-Binding Protein A, subunit A
O14594	[1218, 1270]	Complement Module, domain 1
O14921	[11, 23]	-
O15151	[297, 334]	Zn-finger domain of Sec23/24
O15151	[427, 488]	Zinc/RING finger domain, C3HC4 (zinc finger)
O75594	[28, 81]	Peptidoglycan recognition protein-like
P46939	[826, 875]	-
P49767	[163, 185]	Cystine-knot cytokines
P58166	[238, 254]	Cystine-knot cytokines
P58166	[270, 346]	Cystine-knot cytokines
P78357	[718, 733]	-
P78357	[959, 998]	Laminin
Q0VDF9	[481, 506]	Substrate Binding Domain Of DNAk; Chain A, domain 1
Q15811	[1603, 1638]	C2 domain
Q16478	[69, 123]	-
Q5T1V6	[97, 142]	-
Q6UWL2	[35, 55]	Laminin
Q6UWL2	[262, 286]	Complement Module, domain 1
Q7Z5L9	[518, 576]	Interferon regulatory factor 2-binding protein
Q8N490	[317, 373]	Ribonuclease Z/Hydroxyacylglutathione hydrolase-like
Q969J5	[65, 131]	Immunoglobulins
Q96NY9	[158, 183]	Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain
Q9UQQ2	[232, 260]	Pleckstrin-homology domain (PH domain)/Phosphotyrosine-binding domain (PTB)
A0A0A0MS03	[77, 113]	Immunoglobulins
O00237	[649, 667]	Zinc/RING finger domain, C3HC4 (zinc finger)
O43520	[846, 870]	HAD superfamily/HAD-like
O75339	[137, 208]	Thrombospondin type-1 (TSP1) repeat
O75339	[315, 337]	Immunoglobulins
P01703	[84, 117]	Immunoglobulins
P10398	[131, 147]	-
P23352	[127, 175]	Elafin-like
P23760	[41, 98]	Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain
P28331	[129, 153]	-
P42684	[1080, 1174]	Nucleotidyltransferases domain 2
P49918	[85, 102]	p27
Q00975	[250, 290]	-
Q14134	[213, 261]	Classic Zinc Finger
Q6UXN2	[21, 57]	Immunoglobulins
Q86VF2	[33, 63]	Immunoglobulins
Q86VF2	[460, 477]	Immunoglobulins
Q86VF2	[644, 663]	Immunoglobulins
Q86VF2	[675, 702]	Immunoglobulins
Q86VF2	[1153, 1247]	Immunoglobulins
Q8N6Y2	[185, 200]	Ribonuclease Inhibitor
Q96G46	[117, 194]	Zinc finger, CCCH-type
Q96PC2	[164, 186]	Inositol polyphosphate kinase
Q96PC2	[213, 252]	Inositol polyphosphate kinase
Q99835	[63, 86]	Frizzled cysteine-rich domain
Q99835	[105, 191]	Frizzled cysteine-rich domain
Q9H5Z1	[384, 409]	P-loop containing nucleotide triphosphate hydrolases
Q9H898	[135, 182]	Classic Zinc Finger
Q9NQW5	[195, 224]	SET domain
Q9NQW5	[247, 263]	SET domain
Q9UJ99	[589, 607]	Cadherins
Q9UKP4	[347, 378]	Collagenase (Catalytic Domain)
Q9UKP4	[391, 415]	Collagenase (Catalytic Domain)
Q9UKP4	[541, 592]	Thrombospondin type-1 (TSP1) repeat
Q9ULI4	[541, 564]	Kinesin motor domain
Q9ULI4	[621, 656]	Kinesin motor domain
Q9UNE2	[83, 146]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9Y5X9	[297, 329]	alpha/beta hydrolase
Q9Y5X9	[448, 474]	PLAT/LH2 domain
Q9Y6C2	[983, 1001]	-
