Accession_number	Region	Domain
Q8N393	[69, 98]	No_Gene3D_overlap
Q8N393	[373, 762]	Classic Zinc Finger
Q96JH8	[376, 402]	No_Gene3D_overlap
Q96SW2	[180, 222]	LON domain-like
Q9BZE0	[224, 321]	Classic Zinc Finger
Q9HCM4	[649, 668]	No_Gene3D_overlap
Q9HCM4	[679, 732]	No_Gene3D_overlap
Q9NW64	[68, 87]	No_Gene3D_overlap
Q9NW64	[105, 195]	Zinc finger, CCCH-type
Q9UIE0	[156, 473]	Classic Zinc Finger
Q9UJ41	[6, 46]	-
Q9Y6P5	[7, 33]	No_Gene3D_overlap
Q9Y6P5	[218, 291]	AhpD-like
A6NM62	[320, 374]	No_Gene3D_overlap
O14492	[140, 156]	No_Gene3D_overlap
O14492	[297, 346]	Pleckstrin-homology domain (PH domain)/Phosphotyrosine-binding domain (PTB)
O14492	[366, 382]	No_Gene3D_overlap
O60687	[70, 203]	Complement Module, domain 1
P42166	[668, 693]	-
P46019	[709, 725]	No_Gene3D_overlap
P52737	[82, 118]	No_Gene3D_overlap
P52737	[136, 539]	Classic Zinc Finger
Q52M93	[171, 399]	Classic Zinc Finger
Q52M93	[427, 767]	Classic Zinc Finger
Q5JPE7	[965, 984]	No_Gene3D_overlap
Q6NUJ5	[8, 32]	No_Gene3D_overlap
Q7Z794	[32, 47]	No_Gene3D_overlap
Q8IX06	[312, 328]	No_Gene3D_overlap
Q8IX06	[394, 425]	No_Gene3D_overlap
Q8IX06	[441, 479]	No_Gene3D_overlap
Q8WXD5	[132, 154]	No_Gene3D_overlap
Q96MR9	[197, 245]	No_Gene3D_overlap
Q96MR9	[312, 430]	Classic Zinc Finger
Q96MR9	[508, 787]	Classic Zinc Finger
Q9BS34	[124, 388]	Classic Zinc Finger
Q9HBX8	[0, 17]	No_Gene3D_overlap
Q9HBX8	[878, 910]	No_Gene3D_overlap
Q9UDV7	[508, 652]	Classic Zinc Finger
Q9ULL1	[749, 774]	No_Gene3D_overlap
Q9Y3Q7	[375, 605]	Collagenase (Catalytic Domain)
Q9Y3Q7	[616, 667]	No_Gene3D_overlap
A3KMH1	[1366, 1382]	No_Gene3D_overlap
A3KMH1	[1402, 1423]	No_Gene3D_overlap
O14981	[894, 946]	No_Gene3D_overlap
O43790	[0, 48]	No_Gene3D_overlap
O43790	[58, 111]	No_Gene3D_overlap
O43790	[391, 454]	-
P56270	[274, 440]	Classic Zinc Finger
Q6BEB4	[254, 378]	Classic Zinc Finger
Q8IV13	[335, 368]	No_Gene3D_overlap
Q96CX2	[292, 311]	No_Gene3D_overlap
Q96PN6	[952, 982]	No_Gene3D_overlap
Q9NRM0	[31, 54]	MFS general substrate transporter like domains
Q9NVN8	[453, 496]	No_Gene3D_overlap
Q9NVN8	[518, 536]	No_Gene3D_overlap
Q9P2F6	[278, 304]	No_Gene3D_overlap
Q9P2F6	[564, 638]	No_Gene3D_overlap
Q9UC07	[115, 564]	Classic Zinc Finger
Q9UHC1	[568, 621]	No_Gene3D_overlap
Q9UHC1	[677, 703]	No_Gene3D_overlap
Q9UHC1	[1026, 1046]	No_Gene3D_overlap
Q9Y4C4	[1000, 1038]	No_Gene3D_overlap
Q9Y5E7	[728, 771]	No_Gene3D_overlap
A6NHN0	[90, 106]	No_Gene3D_overlap
A8MWA4	[108, 299]	Classic Zinc Finger
O95967	[111, 350]	Laminin
P23409	[209, 239]	No_Gene3D_overlap
P37287	[16, 43]	Glycogen Phosphorylase B;
P59923	[443, 558]	Classic Zinc Finger
P59923	[570, 735]	Classic Zinc Finger
P59923	[752, 920]	Classic Zinc Finger
P59923	[955, 1030]	Classic Zinc Finger
Q5JYT7	[170, 216]	No_Gene3D_overlap
Q7L8C5	[122, 139]	No_Gene3D_overlap
Q8N9H8	[681, 702]	No_Gene3D_overlap
Q8WXH5	[67, 158]	No_Gene3D_overlap
Q8WXH5	[170, 186]	No_Gene3D_overlap
Q8WXH5	[232, 253]	No_Gene3D_overlap
Q8WXI3	[8, 36]	No_Gene3D_overlap
Q99814	[380, 399]	No_Gene3D_overlap
Q99814	[850, 869]	No_Gene3D_overlap
A8MTY0	[103, 618]	Classic Zinc Finger
O60346	[1419, 1443]	PPM-type phosphatase domain
P55895	[407, 425]	No_Gene3D_overlap
Q05215	[151, 171]	No_Gene3D_overlap
Q05215	[470, 562]	Classic Zinc Finger
Q15776	[286, 570]	Classic Zinc Finger
Q5VXH4	[447, 475]	No_Gene3D_overlap
Q6IQ21	[2, 92]	Classic Zinc Finger
Q6IQ21	[124, 245]	Classic Zinc Finger
Q6IQ21	[284, 334]	No_Gene3D_overlap
Q6IQ21	[394, 534]	Classic Zinc Finger
Q6IQ21	[592, 683]	Classic Zinc Finger
Q8IZX4	[298, 326]	No_Gene3D_overlap
Q8IZX4	[966, 995]	No_Gene3D_overlap
Q8IZX4	[1161, 1197]	No_Gene3D_overlap
Q8TF27	[68, 86]	No_Gene3D_overlap
Q96CS4	[146, 481]	Classic Zinc Finger
Q9BXB1	[857, 950]	No_Gene3D_overlap
Q9P2R6	[499, 549]	No_Gene3D_overlap
O15484	[7, 32]	No_Gene3D_overlap
P01106	[92, 116]	No_Gene3D_overlap
P10071	[542, 627]	Classic Zinc Finger
P35499	[1000, 1019]	No_Gene3D_overlap
P36888	[202, 223]	No_Gene3D_overlap
P36888	[954, 977]	Transferase(Phosphotransferase) domain 1
P48357	[71, 110]	No_Gene3D_overlap
P48357	[926, 973]	No_Gene3D_overlap
P48357	[1125, 1164]	No_Gene3D_overlap
Q5JNZ3	[151, 206]	No_Gene3D_overlap
Q5JNZ3	[229, 635]	Classic Zinc Finger
Q7Z7M1	[53, 98]	No_Gene3D_overlap
Q7Z7M1	[327, 353]	No_Gene3D_overlap
Q86YT6	[736, 922]	Ankyrin repeat-containing domain
Q8IZF3	[43, 116]	No_Gene3D_overlap
Q8NDP4	[218, 497]	Classic Zinc Finger
Q8NG66	[521, 566]	No_Gene3D_overlap
Q8TD55	[120, 140]	No_Gene3D_overlap
Q9BRH9	[178, 655]	Classic Zinc Finger
Q9BZC7	[1519, 1577]	No_Gene3D_overlap
Q9BZC7	[1614, 1666]	No_Gene3D_overlap
Q9BZC7	[2379, 2396]	No_Gene3D_overlap
Q9P2F9	[201, 567]	Classic Zinc Finger
Q9UBP4	[128, 319]	Lipase, subunit A
Q9UPN6	[1155, 1185]	No_Gene3D_overlap
Q9UPQ4	[252, 268]	No_Gene3D_overlap
A6NGE4	[123, 148]	No_Gene3D_overlap
O00154	[39, 70]	Hotdog Thioesterase
O75541	[222, 266]	No_Gene3D_overlap
P14543	[344, 436]	Green fluorescent protein
P14543	[654, 920]	Laminin
P16415	[90, 138]	Classic Zinc Finger
P16415	[151, 609]	Classic Zinc Finger
P21580	[471, 550]	-
P21580	[714, 740]	No_Gene3D_overlap
Q01118	[910, 940]	Voltage-gated potassium channels. Chain C
Q14012	[342, 368]	No_Gene3D_overlap
Q16610	[179, 409]	-
Q5T7W7	[10, 76]	No_Gene3D_overlap
Q5T7W7	[421, 494]	Rhodanese-like domain
Q8IZM8	[44, 62]	No_Gene3D_overlap
Q8IZM8	[720, 751]	Classic Zinc Finger
Q8IZM8	[1065, 1126]	No_Gene3D_overlap
Q96EL1	[268, 286]	No_Gene3D_overlap
Q96J02	[125, 192]	C2 domain
Q9BRI3	[350, 371]	No_Gene3D_overlap
Q9NV88	[469, 495]	No_Gene3D_overlap
Q9UHL9	[208, 228]	GTF2I-like
Q9UHL9	[303, 320]	No_Gene3D_overlap
Q9Y2A4	[99, 670]	Classic Zinc Finger
Q9Y2P0	[106, 498]	Classic Zinc Finger
A8K979	[263, 280]	Ribonuclease H-like superfamily/Ribonuclease H
A8K979	[439, 455]	No_Gene3D_overlap
A8K979	[587, 650]	No_Gene3D_overlap
B9A6J9	[467, 500]	No_Gene3D_overlap
P36544	[362, 429]	Neurotransmitter-gated ion-channel transmembrane domain
Q13224	[912, 942]	No_Gene3D_overlap
Q13224	[1195, 1256]	No_Gene3D_overlap
Q15697	[123, 146]	DNA breaking-rejoining enzymes
Q15697	[319, 405]	Classic Zinc Finger
Q49AA0	[224, 525]	Classic Zinc Finger
Q63HK3	[3, 53]	DNA breaking-rejoining enzymes
Q63HK3	[554, 584]	Homeodomain-like
Q63HK3	[750, 944]	Classic Zinc Finger
Q8TEA7	[751, 790]	Rhodanese-like domain
Q9NP56	[0, 36]	No_Gene3D_overlap
Q9NYI0	[198, 245]	No_Gene3D_overlap
Q9Y223	[0, 15]	Glycogen Phosphorylase B;
Q9Y5R5	[274, 319]	No_Gene3D_overlap
Q9Y5R5	[343, 374]	No_Gene3D_overlap
Q9Y5R5	[490, 523]	No_Gene3D_overlap
Q9Y6F1	[56, 75]	WGR domain
Q9Y6K8	[32, 58]	No_Gene3D_overlap
O43296	[58, 76]	-
O43296	[195, 322]	Classic Zinc Finger
O43296	[411, 565]	Classic Zinc Finger
O75182	[380, 417]	No_Gene3D_overlap
O75182	[460, 491]	No_Gene3D_overlap
O75182	[1123, 1160]	No_Gene3D_overlap
O95450	[510, 733]	-
O95450	[1000, 1108]	Thrombospondin type-1 (TSP1) repeat
P07996	[309, 726]	Laminin
P36508	[141, 375]	Classic Zinc Finger
P57071	[346, 564]	Classic Zinc Finger
P98095	[28, 192]	No_Gene3D_overlap
P98095	[441, 559]	No_Gene3D_overlap
P98095	[676, 1083]	Laminin
Q06828	[28, 93]	Ribonuclease Inhibitor
Q6ZRI0	[92, 141]	No_Gene3D_overlap
Q6ZRI0	[334, 515]	No_Gene3D_overlap
Q6ZRI0	[669, 999]	Laminin
Q6ZRI0	[1134, 1172]	No_Gene3D_overlap
Q6ZRI0	[1193, 1216]	No_Gene3D_overlap
Q6ZRI0	[1408, 1472]	No_Gene3D_overlap
Q6ZRI0	[2039, 2086]	No_Gene3D_overlap
Q6ZRI0	[2239, 2280]	No_Gene3D_overlap
Q6ZRI0	[2290, 2320]	No_Gene3D_overlap
Q6ZRI0	[2372, 2924]	Laminin
Q86XJ1	[193, 210]	Gas2-like domain
Q8NFG4	[82, 108]	No_Gene3D_overlap
Q8TDY8	[1094, 1124]	No_Gene3D_overlap
Q8TF47	[201, 634]	Classic Zinc Finger
Q8TF76	[370, 488]	Phosphorylase Kinase; domain 1
Q8WWF5	[375, 404]	No_Gene3D_overlap
Q9BVR0	[73, 111]	No_Gene3D_overlap
Q9BZV3	[1000, 1108]	SEA domain
Q9NYT6	[111, 130]	No_Gene3D_overlap
Q9NYT6	[169, 519]	Classic Zinc Finger
Q9NYT6	[534, 783]	Classic Zinc Finger
Q9UKS7	[103, 232]	Classic Zinc Finger
O43889	[267, 335]	No_Gene3D_overlap
O60810	[452, 477]	No_Gene3D_overlap
O75152	[48, 99]	-
P07949	[505, 650]	No_Gene3D_overlap
P28340	[995, 1084]	No_Gene3D_overlap
P55259	[32, 58]	No_Gene3D_overlap
P55259	[175, 232]	Zona pellucida, ZP-N domain
P58397	[495, 626]	-
P58397	[646, 706]	-
P58397	[843, 985]	Thrombospondin type-1 (TSP1) repeat
P58397	[1309, 1587]	Thrombospondin type-1 (TSP1) repeat
Q01780	[612, 670]	No_Gene3D_overlap
Q12830	[1951, 1974]	No_Gene3D_overlap
Q4J6C6	[1, 86]	alpha/beta hydrolase
Q4KWH8	[1179, 1255]	No_Gene3D_overlap
Q4KWH8	[1383, 1457]	No_Gene3D_overlap
Q4KWH8	[1492, 1580]	No_Gene3D_overlap
Q5VWK5	[5, 22]	No_Gene3D_overlap
Q5VWK5	[589, 614]	No_Gene3D_overlap
Q7Z442	[657, 678]	No_Gene3D_overlap
Q7Z442	[2034, 2069]	No_Gene3D_overlap
Q8N184	[245, 643]	Classic Zinc Finger
Q9BXW7	[345, 417]	HAD superfamily/HAD-like
Q9P2D7	[134, 157]	No_Gene3D_overlap
Q9ULT6	[554, 599]	No_Gene3D_overlap
Q9ULT6	[770, 835]	No_Gene3D_overlap
O43829	[257, 410]	Classic Zinc Finger
O76011	[0, 79]	No_Gene3D_overlap
O76011	[352, 393]	-
P0CB33	[59, 411]	Classic Zinc Finger
P16109	[118, 773]	Laminin
Q02223	[88, 183]	No_Gene3D_overlap
Q14264	[140, 189]	No_Gene3D_overlap
Q17RB8	[417, 472]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q6AHZ1	[194, 218]	No_Gene3D_overlap
Q6AHZ1	[510, 533]	No_Gene3D_overlap
Q6AHZ1	[1005, 1036]	No_Gene3D_overlap
Q6AHZ1	[1091, 1122]	No_Gene3D_overlap
Q6PIY7	[111, 126]	No_Gene3D_overlap
Q7Z419	[63, 178]	-
Q8NBP0	[96, 125]	Tetratricopeptide repeat domain
Q8NDY6	[204, 224]	No_Gene3D_overlap
Q8TAX0	[166, 264]	Classic Zinc Finger
Q8TBN0	[205, 223]	No_Gene3D_overlap
Q8TBN0	[285, 325]	No_Gene3D_overlap
Q96IR2	[48, 104]	-
Q96IR2	[207, 562]	Classic Zinc Finger
Q96IR2	[598, 965]	Classic Zinc Finger
Q9HCE6	[1215, 1247]	No_Gene3D_overlap
Q9NQW6	[729, 763]	No_Gene3D_overlap
Q9NRM7	[827, 858]	No_Gene3D_overlap
Q9P2J5	[1043, 1063]	No_Gene3D_overlap
Q9ULV0	[1294, 1324]	No_Gene3D_overlap
Q9ULV0	[1825, 1847]	No_Gene3D_overlap
Q9UPQ7	[222, 243]	-
Q9UPQ7	[621, 661]	No_Gene3D_overlap
P21554	[84, 106]	Rhodopsin 7-helix transmembrane proteins
P21554	[434, 468]	No_Gene3D_overlap
P51172	[574, 635]	No_Gene3D_overlap
Q13591	[488, 959]	ligand-binding face of the semaphorins, domain 2
Q5EBN2	[172, 193]	No_Gene3D_overlap
Q5THJ4	[241, 273]	No_Gene3D_overlap
Q5THJ4	[1435, 1465]	No_Gene3D_overlap
Q5THJ4	[2149, 2191]	No_Gene3D_overlap
Q5THJ4	[2352, 2384]	No_Gene3D_overlap
Q8N7X0	[450, 471]	No_Gene3D_overlap
Q8N972	[93, 640]	Classic Zinc Finger
Q8TD17	[331, 586]	Classic Zinc Finger
Q8TF39	[246, 262]	No_Gene3D_overlap
Q8TF39	[383, 743]	Classic Zinc Finger
Q8WWN8	[644, 663]	No_Gene3D_overlap
Q8WWN8	[686, 702]	No_Gene3D_overlap
Q96AP4	[0, 64]	No_Gene3D_overlap
Q96PN7	[729, 780]	No_Gene3D_overlap
O00472	[83, 143]	No_Gene3D_overlap
O95714	[1348, 1384]	No_Gene3D_overlap
O95714	[2370, 2424]	No_Gene3D_overlap
O95714	[4431, 4446]	Hect, E3 ligase catalytic domains
P14635	[132, 165]	No_Gene3D_overlap
P35611	[494, 571]	No_Gene3D_overlap
P51786	[93, 505]	Classic Zinc Finger
P60880	[73, 127]	-
Q02817	[161, 385]	Laminin
Q02817	[516, 630]	No_Gene3D_overlap
Q02817	[665, 835]	Laminin
Q02817	[989, 1264]	No_Gene3D_overlap
Q02817	[1326, 1397]	No_Gene3D_overlap
Q02817	[1774, 1836]	No_Gene3D_overlap
Q02817	[1868, 1888]	No_Gene3D_overlap
Q02817	[4434, 4484]	No_Gene3D_overlap
Q02817	[4528, 4599]	No_Gene3D_overlap
Q02817	[4720, 4768]	No_Gene3D_overlap
Q02817	[4790, 5198]	Laminin
Q02817	[5216, 5275]	No_Gene3D_overlap
Q49AJ0	[381, 439]	No_Gene3D_overlap
Q49AJ0	[1025, 1060]	No_Gene3D_overlap
Q4W5G0	[132, 154]	Homeodomain-like
Q5K4E3	[567, 590]	No_Gene3D_overlap
Q7Z4N2	[1244, 1326]	No_Gene3D_overlap
Q7Z4N2	[1416, 1490]	No_Gene3D_overlap
Q86UK0	[74, 100]	No_Gene3D_overlap
Q86UK0	[448, 466]	No_Gene3D_overlap
Q86UK0	[1841, 1878]	No_Gene3D_overlap
Q8IVP9	[77, 401]	Classic Zinc Finger
Q92576	[1108, 1171]	No_Gene3D_overlap
Q9H169	[47, 80]	No_Gene3D_overlap
Q9H4E5	[0, 22]	P-loop containing nucleotide triphosphate hydrolases
Q9H4E5	[194, 213]	P-loop containing nucleotide triphosphate hydrolases
Q9NP80	[30, 82]	No_Gene3D_overlap
Q9NXT0	[50, 398]	-
Q9ULI1	[1687, 1741]	No_Gene3D_overlap
A6NP11	[66, 494]	-
O95255	[610, 632]	ABC transporter type 1, transmembrane domain
P47872	[103, 130]	Rhodopsin 7-helix transmembrane proteins
Q12829	[208, 223]	No_Gene3D_overlap
Q14533	[0, 111]	No_Gene3D_overlap
Q14533	[370, 504]	-
Q14CM0	[541, 639]	No_Gene3D_overlap
Q5T848	[372, 413]	No_Gene3D_overlap
Q63HQ2	[232, 253]	Immunoglobulins
Q63HQ2	[327, 382]	-
Q63HQ2	[543, 588]	Laminin
Q8IWY4	[33, 457]	Laminin
Q8IWY4	[548, 816]	Tumor Necrosis Factor Receptor, subunit A, domain 2
Q96BY6	[614, 655]	No_Gene3D_overlap
Q96BY6	[862, 884]	No_Gene3D_overlap
Q96GY0	[108, 152]	No_Gene3D_overlap
Q96GY0	[289, 324]	No_Gene3D_overlap
Q96M89	[5, 48]	No_Gene3D_overlap
Q9BV99	[201, 258]	No_Gene3D_overlap
Q9BZF3	[236, 279]	No_Gene3D_overlap
Q9H2I8	[163, 190]	No_Gene3D_overlap
Q9NTI5	[1067, 1086]	No_Gene3D_overlap
Q9P267	[1011, 1031]	No_Gene3D_overlap
Q9P267	[1052, 1071]	No_Gene3D_overlap
Q9UJY4	[329, 391]	No_Gene3D_overlap
P19235	[325, 345]	No_Gene3D_overlap
P42858	[2519, 2535]	No_Gene3D_overlap
P57789	[489, 515]	No_Gene3D_overlap
P98182	[84, 102]	No_Gene3D_overlap
P98182	[116, 137]	No_Gene3D_overlap
P98182	[247, 394]	Classic Zinc Finger
Q09428	[651, 676]	P-loop containing nucleotide triphosphate hydrolases
Q14C86	[1118, 1161]	No_Gene3D_overlap
Q5VZ89	[745, 762]	No_Gene3D_overlap
Q5VZ89	[1070, 1087]	No_Gene3D_overlap
Q5VZ89	[1471, 1547]	No_Gene3D_overlap
Q6PID6	[190, 233]	Tetratricopeptide repeat domain
Q6UB99	[2625, 2660]	No_Gene3D_overlap
Q6ZT77	[104, 176]	Classic Zinc Finger
Q86U44	[253, 344]	No_Gene3D_overlap
Q8IVF7	[1004, 1027]	No_Gene3D_overlap
Q8NDB2	[654, 681]	No_Gene3D_overlap
Q8NDB2	[741, 784]	No_Gene3D_overlap
Q8NFA0	[1037, 1064]	No_Gene3D_overlap
Q8WU68	[133, 184]	-
Q9BUG6	[351, 489]	Classic Zinc Finger
Q9P0K1	[386, 595]	Collagenase (Catalytic Domain)
Q9P2F8	[94, 117]	No_Gene3D_overlap
Q9P2F8	[1027, 1055]	No_Gene3D_overlap
Q9P2F8	[1571, 1631]	No_Gene3D_overlap
Q9UHW5	[263, 283]	P-loop containing nucleotide triphosphate hydrolases
O75443	[942, 1081]	Laminin
O75443	[1273, 1486]	Laminin
O75443	[1707, 1812]	Zona pellucida, ZP-N domain
O95197	[307, 331]	No_Gene3D_overlap
O95202	[36, 101]	No_Gene3D_overlap
O95985	[690, 740]	No_Gene3D_overlap
P0DPA2	[348, 381]	No_Gene3D_overlap
P10827	[437, 452]	No_Gene3D_overlap
P51948	[277, 296]	No_Gene3D_overlap
Q03405	[62, 307]	CD59
Q08499	[112, 134]	No_Gene3D_overlap
Q15486	[71, 133]	Immunoglobulins
Q499Z3	[194, 210]	No_Gene3D_overlap
Q5JPF3	[408, 432]	No_Gene3D_overlap
Q5JPF3	[1201, 1252]	No_Gene3D_overlap
Q5JPF3	[1467, 1506]	No_Gene3D_overlap
Q5VWM3	[124, 151]	No_Gene3D_overlap
Q5VWM3	[447, 476]	No_Gene3D_overlap
Q68DK2	[516, 549]	No_Gene3D_overlap
Q68DK2	[823, 840]	No_Gene3D_overlap
Q68DK2	[1038, 1067]	No_Gene3D_overlap
Q68DK2	[1216, 1268]	No_Gene3D_overlap
Q86V35	[152, 191]	No_Gene3D_overlap
Q8IW36	[131, 383]	Classic Zinc Finger
Q8IW36	[454, 514]	Classic Zinc Finger
Q8NHY0	[1, 18]	No_Gene3D_overlap
Q8NHY0	[142, 164]	No_Gene3D_overlap
Q9BSG1	[169, 423]	Classic Zinc Finger
Q9HAZ1	[46, 102]	No_Gene3D_overlap
Q9NUQ8	[71, 115]	No_Gene3D_overlap
Q9UK96	[384, 401]	No_Gene3D_overlap
Q9Y2M0	[126, 165]	No_Gene3D_overlap
Q9Y2M0	[280, 300]	No_Gene3D_overlap
A0AAG2SVG9	[23, 124]	No_Gene3D_overlap
O60293	[1063, 1078]	No_Gene3D_overlap
O60293	[1184, 1202]	No_Gene3D_overlap
O60522	[1785, 1812]	No_Gene3D_overlap
O60522	[1968, 1991]	No_Gene3D_overlap
P14784	[324, 388]	No_Gene3D_overlap
P31391	[334, 359]	No_Gene3D_overlap
P52747	[6, 34]	No_Gene3D_overlap
P52747	[195, 445]	Classic Zinc Finger
P78395	[482, 508]	No_Gene3D_overlap
Q8IUH5	[22, 42]	No_Gene3D_overlap
Q8IUH5	[435, 470]	No_Gene3D_overlap
Q92782	[0, 144]	No_Gene3D_overlap
Q96IW7	[148, 185]	No_Gene3D_overlap
Q9C019	[0, 121]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9UKQ2	[373, 575]	Collagenase (Catalytic Domain)
Q9UKQ2	[590, 664]	-
Q9UMN6	[961, 1025]	No_Gene3D_overlap
Q9UMN6	[1226, 1403]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9UMN6	[1566, 1581]	Zinc/RING finger domain, C3HC4 (zinc finger)
A0A140TA62	[24, 121]	No_Gene3D_overlap
A0A140TA62	[394, 435]	-
P21359	[626, 645]	No_Gene3D_overlap
P49711	[265, 577]	Classic Zinc Finger
Q14191	[6, 41]	Ribonuclease H-like superfamily/Ribonuclease H
Q14191	[1230, 1249]	HRDC domain
Q14191	[1360, 1378]	No_Gene3D_overlap
Q2VPK5	[425, 504]	No_Gene3D_overlap
Q49AM3	[0, 36]	No_Gene3D_overlap
Q49AM3	[410, 425]	Tetratricopeptide repeat domain
Q8N7U6	[672, 694]	No_Gene3D_overlap
Q8TDD2	[271, 368]	Classic Zinc Finger
Q96LI6	[33, 76]	Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain
Q96P48	[665, 729]	No_Gene3D_overlap
Q96RE9	[235, 602]	Classic Zinc Finger
Q99460	[792, 809]	No_Gene3D_overlap
Q9HCI5	[459, 480]	MAGE homology domain, winged helix WH1 motif
Q9P243	[0, 43]	No_Gene3D_overlap
Q9P243	[115, 150]	No_Gene3D_overlap
Q9P243	[912, 1021]	Classic Zinc Finger
Q9P2M4	[187, 246]	No_Gene3D_overlap
Q9UEG4	[140, 541]	Classic Zinc Finger
Q9Y2K1	[201, 264]	No_Gene3D_overlap
Q9Y2K1	[419, 472]	No_Gene3D_overlap
A1YPR0	[411, 478]	Classic Zinc Finger
O95159	[0, 22]	No_Gene3D_overlap
P09884	[129, 173]	No_Gene3D_overlap
P46721	[627, 669]	No_Gene3D_overlap
P48147	[2, 18]	alpha/beta hydrolase
P51504	[37, 142]	Classic Zinc Finger
Q09666	[538, 583]	No_Gene3D_overlap
Q09666	[2805, 2823]	No_Gene3D_overlap
Q09666	[5514, 5538]	No_Gene3D_overlap
Q13651	[523, 542]	No_Gene3D_overlap
Q15262	[710, 726]	No_Gene3D_overlap
Q15262	[828, 858]	No_Gene3D_overlap
Q16665	[728, 825]	No_Gene3D_overlap
Q6ZWK6	[170, 200]	No_Gene3D_overlap
Q8N2I9	[111, 126]	No_Gene3D_overlap
Q8NCK3	[100, 437]	Classic Zinc Finger
Q96H86	[165, 354]	Classic Zinc Finger
Q9BWM5	[128, 574]	Classic Zinc Finger
Q9H9A7	[447, 478]	-
Q9HBU1	[91, 109]	No_Gene3D_overlap
Q9NQ38	[87, 416]	-
Q9NQ38	[432, 618]	-
O76009	[0, 79]	No_Gene3D_overlap
O76009	[358, 403]	-
P15976	[70, 110]	No_Gene3D_overlap
P15976	[192, 294]	Erythroid Transcription Factor GATA-1, subunit A
P17787	[369, 405]	No_Gene3D_overlap
P43489	[12, 148]	Tumor Necrosis Factor Receptor, subunit A, domain 2
P78396	[47, 88]	No_Gene3D_overlap
P78396	[99, 158]	No_Gene3D_overlap
Q13029	[1278, 1368]	No_Gene3D_overlap
Q13029	[1439, 1478]	No_Gene3D_overlap
Q13106	[129, 436]	Classic Zinc Finger
Q13201	[201, 216]	No_Gene3D_overlap
Q13201	[228, 291]	No_Gene3D_overlap
Q15375	[902, 917]	Transferase(Phosphotransferase) domain 1
Q6ZRF8	[342, 364]	No_Gene3D_overlap
Q6ZWJ1	[110, 186]	No_Gene3D_overlap
Q8IV08	[67, 89]	No_Gene3D_overlap
Q8ND25	[134, 180]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q8WWZ3	[88, 114]	No_Gene3D_overlap
Q9BTF0	[458, 502]	No_Gene3D_overlap
Q9NXV2	[19, 40]	Potassium Channel Kv1.1; Chain A
Q9P2V4	[543, 562]	No_Gene3D_overlap
Q9UPG8	[58, 211]	Classic Zinc Finger
Q9UPG8	[246, 279]	Classic Zinc Finger
A0A0G2JLG4	[344, 410]	No_Gene3D_overlap
B4DH59	[21, 290]	Laminin
B4DH59	[836, 867]	No_Gene3D_overlap
B4DH59	[899, 933]	No_Gene3D_overlap
B4DH59	[974, 1008]	No_Gene3D_overlap
B4DH59	[1142, 1157]	No_Gene3D_overlap
B4DH59	[1284, 1326]	No_Gene3D_overlap
O15047	[58, 77]	No_Gene3D_overlap
O75581	[1198, 1357]	Low-density Lipoprotein Receptor
P00740	[33, 192]	Laminin
Q08ET2	[347, 362]	No_Gene3D_overlap
Q13145	[200, 236]	No_Gene3D_overlap
Q15935	[87, 541]	Classic Zinc Finger
Q4G0N8	[479, 504]	No_Gene3D_overlap
Q7Z5Q1	[308, 326]	No_Gene3D_overlap
Q8IVL6	[295, 311]	No_Gene3D_overlap
Q8TF72	[1735, 1762]	No_Gene3D_overlap
Q96Q42	[387, 419]	No_Gene3D_overlap
Q9C0F3	[131, 469]	Classic Zinc Finger
Q9NZU5	[15, 70]	No_Gene3D_overlap
Q9UQC9	[760, 784]	No_Gene3D_overlap
O14594	[1006, 1119]	Laminin
O43353	[318, 333]	No_Gene3D_overlap
O43353	[369, 400]	No_Gene3D_overlap
P07358	[54, 165]	Thrombospondin type-1 (TSP1) repeat
P07358	[499, 562]	Thrombospondin type-1 (TSP1) repeat
P46939	[2164, 2196]	-
P49767	[215, 418]	Cystine-knot cytokines
P51522	[61, 267]	Classic Zinc Finger
P51522	[422, 511]	Classic Zinc Finger
P55157	[851, 892]	No_Gene3D_overlap
P56915	[77, 135]	No_Gene3D_overlap
P58166	[180, 195]	No_Gene3D_overlap
Q2VY69	[135, 592]	Classic Zinc Finger
Q6S545	[133, 162]	No_Gene3D_overlap
Q6UWL2	[70, 251]	Laminin
Q6ZN79	[147, 299]	Classic Zinc Finger
Q7Z5L9	[8, 43]	No_Gene3D_overlap
Q8TEW8	[473, 493]	-
Q8TEW8	[587, 624]	-
Q96M69	[719, 754]	No_Gene3D_overlap
Q96NY9	[437, 458]	No_Gene3D_overlap
Q99439	[139, 175]	Calponin-like domain
Q9H116	[315, 617]	Classic Zinc Finger
Q9HAP2	[100, 122]	No_Gene3D_overlap
A6BM72	[72, 835]	Laminin
A6BM72	[915, 937]	No_Gene3D_overlap
A6NGN4	[128, 144]	No_Gene3D_overlap
A6NGN4	[453, 477]	No_Gene3D_overlap
O00237	[563, 630]	Zinc/RING finger domain, C3HC4 (zinc finger)
O43520	[55, 87]	No_Gene3D_overlap
O43593	[91, 139]	No_Gene3D_overlap
