Accession_number	Region	Domain
Q02509	[303, 434]	Phospholipase A2 domain
Q03405	[20, 42]	CD59
Q03405	[55, 76]	CD59
Q68DK2	[1807, 1880]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q8IW36	[343, 382]	Classic Zinc Finger
Q9BSG1	[164, 215]	Classic Zinc Finger
Q9H3Y0	[217, 240]	CAP
Q9Y2M0	[27, 73]	Classic Zinc Finger
P0C7X2	[202, 222]	Classic Zinc Finger
P52747	[228, 283]	Classic Zinc Finger
Q92782	[186, 209]	Classic Zinc Finger
Q92782	[260, 372]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9BZL6	[172, 197]	-
Q9BZL6	[267, 323]	-
Q9C019	[5, 69]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9NVS9	[75, 91]	Electron Transport, Fmn-binding Protein; Chain A
Q9UMN6	[1193, 1210]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9UMN6	[1222, 1370]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9UMN6	[1426, 1456]	Bromodomain-like
Q9UMN6	[1570, 1588]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9UMN6	[2698, 2714]	SET domain
Q9Y242	[281, 344]	Zinc/RING finger domain, C3HC4 (zinc finger)
P02788	[181, 203]	Periplasmic binding protein-like II
P02788	[504, 543]	Periplasmic binding protein-like II
P35590	[213, 353]	Tie2 ligand-binding domain superfamily
P49711	[486, 579]	Classic Zinc Finger
P51805	[485, 532]	Immunoglobulins
P51805	[578, 604]	Immunoglobulins
P51805	[644, 692]	Immunoglobulins
P51805	[706, 753]	Immunoglobulins
P51805	[790, 846]	Immunoglobulins
P51805	[884, 927]	Immunoglobulins
P78348	[315, 342]	Acid-sensing ion channel domain
Q08629	[75, 205]	-
Q08629	[301, 322]	Thyroglobulin type-1
Q08629	[333, 385]	Thyroglobulin type-1
Q14191	[925, 947]	P-loop containing nucleotide triphosphate hydrolases
Q2VPK5	[377, 396]	HUPs
Q8TDD2	[259, 310]	Classic Zinc Finger
Q8TDD2	[345, 368]	Classic Zinc Finger
Q93097	[310, 388]	-
Q96RE9	[258, 311]	Classic Zinc Finger
Q9P243	[290, 313]	Classic Zinc Finger
Q9P243	[780, 813]	Classic Zinc Finger
Q9P243	[928, 980]	Classic Zinc Finger
Q9UEG4	[560, 583]	Classic Zinc Finger
Q9UEG4	[705, 728]	Classic Zinc Finger
Q9UEG4	[759, 782]	Classic Zinc Finger
Q9UEG4	[833, 868]	Classic Zinc Finger
Q9Y2K1	[113, 133]	Potassium Channel Kv1.1; Chain A
Q9Y2K1	[521, 587]	Classic Zinc Finger
Q9Y2K1	[597, 648]	Classic Zinc Finger
A1YPR0	[355, 406]	Classic Zinc Finger
O95159	[81, 109]	Zinc/RING finger domain, C3HC4 (zinc finger)
P09884	[1265, 1314]	DNA Polymerase alpha, zinc finger
P09884	[1347, 1381]	DNA Polymerase alpha, zinc finger
P51504	[178, 197]	Classic Zinc Finger
P51504	[236, 256]	Classic Zinc Finger
Q12836	[117, 186]	Spasmolytic Protein, domain 1
Q12836	[434, 468]	Zona pellucida, ZP-C domain
Q15262	[1187, 1208]	Protein tyrosine phosphatase superfamily
Q16665	[197, 233]	PAS domain
Q16667	[102, 126]	Protein tyrosine phosphatase superfamily
Q63ZY6	[172, 187]	Vaccinia Virus protein VP39
Q8NCK3	[149, 200]	Classic Zinc Finger
Q96AG4	[125, 149]	Ribonuclease Inhibitor
Q9NQ38	[286, 342]	-
Q9NQ38	[356, 412]	-
Q9NQ38	[696, 752]	-
Q9NQ38	[763, 819]	-
Q9NQ38	[838, 894]	-
Q9NQ38	[905, 961]	-
Q9NQ38	[982, 1055]	-
O60671	[265, 281]	-
P05067	[51, 68]	Amyloidogenic glycoprotein, heparin-binding domain
P05067	[90, 110]	Amyloidogenic glycoprotein, heparin-binding domain
P05067	[132, 195]	Amyloidogenic glycoprotein, copper-binding domain
P05067	[313, 350]	Pancreatic trypsin inhibitor Kunitz domain
P10826	[77, 157]	Erythroid Transcription Factor GATA-1, subunit A
P15976	[188, 237]	Erythroid Transcription Factor GATA-1, subunit A
P15976	[247, 291]	Erythroid Transcription Factor GATA-1, subunit A
P26842	[17, 151]	Tumor Necrosis Factor Receptor, subunit A, domain 2
P53803	[8, 48]	RNA polymerase ii, chain L
P98175	[211, 242]	Zinc finger, RanBP2-type
Q12899	[28, 63]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q12899	[91, 133]	Classic Zinc Finger
Q13029	[351, 404]	Classic Zinc Finger
Q13029	[474, 497]	Classic Zinc Finger
Q13201	[1034, 1069]	Laminin
Q15375	[223, 337]	Tumor Necrosis Factor Receptor, subunit A, domain 2
Q15375	[358, 391]	Immunoglobulins
Q53EL9	[759, 780]	Complement Module, domain 1
Q53EL9	[805, 847]	Complement Module, domain 1
Q6NT52	[18, 137]	Cystine-knot cytokines
Q6P4A8	[463, 485]	-
Q6ZRF8	[10, 74]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q6ZRF8	[91, 136]	Classic Zinc Finger
Q7RTY9	[237, 254]	Trypsin-like serine proteases
Q86YI8	[224, 286]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q8IXT2	[31, 80]	DM DNA-binding domain
Q96GM1	[168, 189]	Phosphatidic acid phosphatase type 2/haloperoxidase
Q9P2V4	[23, 38]	Ribonuclease Inhibitor
Q9UK53	[345, 408]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9UPG8	[182, 205]	Classic Zinc Finger
O00151	[249, 316]	Cysteine Rich Protein
O15047	[1690, 1706]	SET domain
O75581	[588, 606]	TolB, C-terminal domain
P16473	[18, 40]	Ribonuclease Inhibitor
Q13145	[48, 113]	CD59
Q7Z5Q1	[516, 538]	Cytoplasmic polyadenylation element-binding protein, ZZ domain
Q8IZJ3	[1699, 1765]	-
Q96Q42	[218, 266]	Regulator of chromosome condensation 1/beta-lactamase-inhibitor protein II
Q99748	[153, 174]	Cystine-knot cytokines
Q9C0F3	[129, 180]	Classic Zinc Finger
Q9H4G8	[13, 47]	DPH Zinc finger
Q9NZU5	[232, 255]	Cysteine Rich Protein
Q9NZU5	[296, 316]	Cysteine Rich Protein
Q9UGM5	[210, 234]	-
O14594	[1173, 1279]	Complement Module, domain 1
O14921	[3, 18]	-
O15151	[419, 475]	Zinc/RING finger domain, C3HC4 (zinc finger)
O75594	[60, 83]	Peptidoglycan recognition protein-like
P07358	[94, 163]	Low-density Lipoprotein Receptor
P49767	[154, 176]	Cystine-knot cytokines
P51522	[120, 165]	Classic Zinc Finger
P51522	[420, 473]	Classic Zinc Finger
P58166	[229, 252]	Cystine-knot cytokines
P58166	[270, 289]	Cystine-knot cytokines
P78357	[946, 969]	-
P82921	[40, 62]	Ribosomal protein S8
Q13126	[134, 152]	Nucleoside phosphorylase domain
Q15811	[1610, 1630]	C2 domain
Q5T1V6	[100, 140]	-
Q6ZN79	[107, 134]	Classic Zinc Finger
Q7Z5L9	[494, 563]	Interferon regulatory factor 2-binding protein
Q9H116	[308, 391]	Classic Zinc Finger
Q9HAJ7	[18, 39]	-
O00237	[618, 639]	Zinc/RING finger domain, C3HC4 (zinc finger)
O75339	[108, 230]	Thrombospondin type-1 (TSP1) repeat
P10398	[128, 153]	-
P23352	[135, 181]	Elafin-like
P28331	[117, 146]	-
Q14134	[162, 196]	-
Q14134	[214, 256]	Classic Zinc Finger
Q6UXN2	[46, 69]	Immunoglobulins
Q86VF2	[1161, 1187]	Immunoglobulins
Q8NCA9	[92, 143]	Classic Zinc Finger
Q8NCA9	[187, 238]	Classic Zinc Finger
Q96G46	[113, 186]	Zinc finger, CCCH-type
Q96G46	[318, 341]	Aldolase class I
Q96PC2	[167, 193]	Inositol polyphosphate kinase
Q96PC2	[228, 252]	Inositol polyphosphate kinase
Q99835	[53, 80]	Frizzled cysteine-rich domain
Q99835	[122, 213]	Frizzled cysteine-rich domain
Q9BRX9	[230, 250]	YVTN repeat-like/Quinoprotein amine dehydrogenase
Q9H898	[44, 86]	Classic Zinc Finger
Q9UKP4	[349, 381]	Collagenase (Catalytic Domain)
Q9UKP4	[501, 529]	-
Q9UKP4	[551, 607]	Thrombospondin type-1 (TSP1) repeat
Q9UKP4	[673, 705]	-
Q9UNE2	[111, 141]	Zinc/RING finger domain, C3HC4 (zinc finger)
O43451	[82, 127]	Spasmolytic Protein, domain 1
O43451	[1862, 1882]	Spasmolytic Protein, domain 1
P0DN86	[20, 139]	Cystine-knot cytokines
Q05996	[622, 643]	Zona pellucida, ZP-C domain
Q14990	[125, 249]	-
Q15075	[1347, 1410]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q4G1C9	[199, 224]	CAP
Q8N7K0	[133, 186]	Classic Zinc Finger
Q8NFW1	[424, 445]	-
Q8NHY2	[156, 176]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q96MI6	[80, 98]	PPM-type phosphatase domain
Q96MI6	[157, 177]	PPM-type phosphatase domain
Q96RD9	[154, 182]	Immunoglobulins
Q9NRG4	[254, 276]	SET domain
Q9NY57	[334, 355]	Phosphorylase Kinase; domain 1
Q9P218	[1034, 1071]	-
Q9Y620	[598, 615]	SWI2/SNF2 ATPases, N-terminal domain
Q9Y620	[822, 838]	P-loop containing nucleotide triphosphate hydrolases
O76014	[131, 154]	Vasodilator-stimulated phosphoprotein
O76014	[304, 358]	Single helix bin
Q08380	[82, 132]	SRCR-like domain
Q15027	[409, 434]	Arf GTPase activating protein
Q3KNS6	[147, 170]	Classic Zinc Finger
Q5T6C5	[232, 269]	-
Q8TB69	[228, 252]	Classic Zinc Finger
Q8TB69	[283, 336]	Classic Zinc Finger
Q96GF1	[28, 48]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q96GF1	[60, 88]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9BUK0	[5, 39]	CytochromE C oxidase copper chaperone
Q9H4T2	[227, 278]	Classic Zinc Finger
O60637	[163, 189]	Tetraspanin
O75882	[246, 301]	Laminin
O75882	[888, 958]	Mannose-Binding Protein A, subunit A
P03952	[93, 114]	Hepatocyte Growth Factor
P03952	[126, 141]	Hepatocyte Growth Factor
P03952	[364, 392]	Hepatocyte Growth Factor
P03952	[552, 586]	Trypsin-like serine proteases
P54762	[242, 328]	Tumor Necrosis Factor Receptor, subunit A, domain 2
P54762	[349, 385]	Immunoglobulins
Q06889	[296, 347]	Classic Zinc Finger
Q16288	[35, 54]	Ribonuclease Inhibitor
Q5HY98	[206, 257]	Classic Zinc Finger
Q6ZNG0	[201, 228]	Classic Zinc Finger
Q6ZNG0	[243, 294]	Classic Zinc Finger
Q7Z410	[143, 200]	Low-density Lipoprotein Receptor
Q7Z410	[372, 394]	Trypsin-like serine proteases
Q7Z410	[674, 694]	Trypsin-like serine proteases
Q7Z410	[929, 958]	Trypsin-like serine proteases
Q7Z410	[994, 1020]	Trypsin-like serine proteases
Q8NB46	[473, 499]	Ankyrin repeat-containing domain
Q9BVT8	[158, 178]	Phosphatidylinositol 3-kinase Catalytic Subunit; Chain A, domain 1
O00482	[78, 155]	Erythroid Transcription Factor GATA-1, subunit A
O15393	[111, 149]	Low-density Lipoprotein Receptor
O43918	[288, 349]	Zinc/RING finger domain, C3HC4 (zinc finger)
O43918	[385, 484]	Zinc/RING finger domain, C3HC4 (zinc finger)
P04085	[118, 149]	Cystine-knot cytokines
P04085	[166, 188]	Cystine-knot cytokines
P08476	[303, 318]	-
P08476	[343, 363]	Cystine-knot cytokines
P20231	[207, 232]	Trypsin-like serine proteases
P32926	[565, 604]	Cadherins
P32926	[794, 836]	TCF3-CBD (Catenin binding domain)
P35670	[351, 369]	-
P78332	[543, 568]	-
Q00987	[294, 328]	Zn-finger domain of Sec23/24
Q00987	[427, 485]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q05655	[188, 217]	-
Q05655	[260, 279]	-
Q08ER8	[330, 383]	Classic Zinc Finger
Q14644	[696, 721]	Pleckstrin-homology domain (PH domain)/Phosphotyrosine-binding domain (PTB)
Q16822	[414, 434]	-
Q5TEC3	[252, 298]	Classic Zinc Finger
Q5TEC3	[308, 331]	Classic Zinc Finger
Q6PF04	[195, 246]	Classic Zinc Finger
Q8N2S1	[142, 189]	Laminin
Q8NI32	[54, 157]	CD59
Q8WU90	[102, 128]	Zinc finger, CCCH-type
Q96PR1	[67, 94]	Potassium Channel Kv1.1; Chain A
Q9NR12	[271, 289]	Cysteine Rich Protein
Q9NWS9	[323, 346]	Classic Zinc Finger
Q9NWS9	[386, 437]	Classic Zinc Finger
Q9NYW8	[448, 499]	Classic Zinc Finger
Q9NYW8	[558, 581]	Classic Zinc Finger
Q9NYW8	[614, 665]	Classic Zinc Finger
Q9UJW8	[344, 395]	Classic Zinc Finger
P41732	[169, 192]	Tetraspanin
Q8IVC4	[205, 256]	Classic Zinc Finger
Q8IVC4	[317, 369]	Classic Zinc Finger
Q8WWQ8	[2209, 2229]	Mannose-Binding Protein A, subunit A
Q96N22	[217, 242]	Classic Zinc Finger
Q96N22	[329, 380]	Classic Zinc Finger
B7ZLF3	[28, 82]	Classic Zinc Finger
B7ZLF3	[157, 180]	Classic Zinc Finger
P08217	[202, 225]	Trypsin-like serine proteases
P0CG36	[79, 131]	Laminin
P21860	[172, 340]	Hormone Receptor, Insulin-like Growth Factor Receptor 1; Chain A, domain 2
P21860	[482, 633]	Hormone Receptor, Insulin-like Growth Factor Receptor 1; Chain A, domain 2
P22749	[121, 144]	Saposin-like
P54132	[1052, 1075]	P-loop containing nucleotide triphosphate hydrolases
Q07869	[91, 118]	Erythroid Transcription Factor GATA-1, subunit A
Q07869	[136, 161]	Erythroid Transcription Factor GATA-1, subunit A
Q2TBC4	[73, 97]	Cysteine Rich Protein
Q2TBC4	[138, 209]	Cysteine Rich Protein
Q5VYS8	[1336, 1369]	Zinc finger, CCHC-type
Q5VYS8	[1442, 1475]	Zinc finger, CCHC-type
Q6DJT9	[176, 227]	Classic Zinc Finger
Q8N9L1	[162, 180]	Classic Zinc Finger
Q8N9L1	[195, 250]	Classic Zinc Finger
Q8TBB1	[3, 31]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q8TBB1	[74, 89]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q8TBB1	[102, 161]	Zinc/RING finger domain, C3HC4 (zinc finger)
C9JLJ4	[101, 135]	Cysteine proteinases
O95396	[222, 240]	NAD(P)-binding Rossmann-like Domain
P0CW19	[67, 84]	Cysteine Rich Protein
P11229	[249, 272]	Rhodopsin 7-helix transmembrane proteins
P31150	[391, 417]	FAD/NAD(P)-binding domain
P52738	[152, 203]	Classic Zinc Finger
Q13705	[17, 60]	CD59
Q13705	[83, 107]	CD59
Q5T4F4	[339, 410]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q96I34	[123, 144]	Ankyrin repeat-containing domain
Q96KQ4	[24, 44]	Phosphatidylinositol 3-kinase Catalytic Subunit; Chain A, domain 1
Q9H1K6	[320, 346]	Talin, central domain
Q9NRL2	[1150, 1204]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9NX58	[12, 29]	-
A8MXY4	[388, 439]	Classic Zinc Finger
O43692	[227, 242]	CAP
P00533	[177, 344]	Hormone Receptor, Insulin-like Growth Factor Receptor 1; Chain A, domain 2
P22413	[603, 632]	Extracellular Endonuclease, subunit A
Q5T5D7	[178, 229]	Classic Zinc Finger
Q5T5D7	[318, 335]	Classic Zinc Finger
Q5T5D7	[346, 369]	Classic Zinc Finger
Q7Z5J4	[1769, 1827]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q7Z5J4	[1846, 1905]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q86WI3	[609, 627]	Ribonuclease Inhibitor
Q86WI3	[664, 690]	Ribonuclease Inhibitor
Q86WI3	[1110, 1134]	Ribonuclease Inhibitor
Q86WI3	[1207, 1225]	Ribonuclease Inhibitor
Q8TDZ2	[686, 755]	Cysteine Rich Protein
Q93008	[1721, 1736]	Cysteine proteinases
Q96KQ7	[931, 984]	SET domain
Q96PQ0	[704, 747]	-
Q9BUY5	[135, 187]	Classic Zinc Finger
Q9BUY5	[215, 238]	Classic Zinc Finger
Q9BUY5	[299, 350]	Classic Zinc Finger
Q9BVI0	[657, 699]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9C000	[882, 906]	Ribonuclease Inhibitor
Q9H4Q3	[592, 644]	Classic Zinc Finger
Q9NYA4	[1121, 1178]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9UPP1	[75, 98]	Cupin
A1KZ92	[707, 731]	Haem peroxidase domain superfamily, animal type
A1KZ92	[821, 878]	Haem peroxidase domain superfamily, animal type
A1KZ92	[1384, 1459]	-
E7ERA6	[40, 168]	Zinc/RING finger domain, C3HC4 (zinc finger)
O14829	[364, 384]	-
O60609	[305, 335]	GDNF binding domain
O75954	[163, 184]	Tetraspanin
P10828	[80, 168]	Erythroid Transcription Factor GATA-1, subunit A
P43250	[118, 141]	Phosphorylase Kinase; domain 1
P43250	[414, 436]	Transferase(Phosphotransferase) domain 1
Q14142	[8, 38]	Classic Zinc Finger
Q15047	[722, 801]	SET domain
Q504Q3	[652, 672]	Cysteine proteinases
Q504Q3	[711, 731]	Cysteine proteinases
Q6ZMM2	[61, 107]	Thrombospondin type-1 (TSP1) repeat
Q6ZMM2	[352, 372]	-
Q6ZMM2	[414, 436]	-
Q6ZNL6	[1250, 1285]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q8NHM4	[188, 206]	Trypsin-like serine proteases
Q92670	[311, 327]	Classic Zinc Finger
Q92670	[367, 384]	Classic Zinc Finger
Q92670	[395, 418]	Classic Zinc Finger
Q96JM2	[461, 500]	Classic Zinc Finger
Q96JM2	[1688, 1704]	Classic Zinc Finger
Q96JM2	[1883, 1906]	Classic Zinc Finger
Q96JM2	[2045, 2062]	Classic Zinc Finger
Q96JM2	[2245, 2261]	Classic Zinc Finger
Q96JM2	[2301, 2342]	Classic Zinc Finger
Q9BUD6	[305, 330]	Thrombospondin type-1 (TSP1) repeat
Q9C030	[29, 68]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9C037	[1, 61]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9C037	[76, 118]	Classic Zinc Finger
Q9C0A0	[711, 743]	-
Q9C0A0	[947, 979]	Laminin
Q9NQ86	[104, 127]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9NQ86	[146, 191]	-
Q9NQ86	[201, 244]	Classic Zinc Finger
Q9UBR4	[53, 71]	Cysteine Rich Protein
A4QPH2	[281, 306]	Phosphatidylinositol 3-kinase Catalytic Subunit; Chain A, domain 4
P03971	[477, 501]	Cystine-knot cytokines
P03971	[517, 534]	Cystine-knot cytokines
Q02985	[103, 154]	Complement Module, domain 1
Q02985	[174, 219]	Complement Module, domain 1
Q02985	[236, 277]	Complement Module, domain 1
Q6U7Q0	[52, 103]	Classic Zinc Finger
Q86VB7	[49, 76]	SRCR-like domain
Q86VB7	[109, 178]	SRCR-like domain
Q86VB7	[231, 257]	SRCR-like domain
Q86VB7	[297, 317]	SRCR-like domain
Q86VB7	[335, 390]	SRCR-like domain
Q86VB7	[460, 503]	SRCR-like domain
Q86VB7	[536, 635]	SRCR-like domain
Q86VB7	[853, 981]	SRCR-like domain
Q8IUD6	[50, 71]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q8IUQ4	[53, 84]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q8IUQ4	[100, 143]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9HCC9	[824, 868]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9NR16	[232, 253]	SRCR-like domain
Q9NR16	[652, 707]	SRCR-like domain
Q9NR16	[782, 820]	SRCR-like domain
Q9NR16	[866, 891]	SRCR-like domain
Q9NR16	[927, 943]	SRCR-like domain
Q9NR16	[1108, 1132]	SRCR-like domain
Q9NR16	[1237, 1263]	SRCR-like domain
Q9NR16	[1320, 1351]	SRCR-like domain
P05107	[24, 82]	ligand-binding face of the semaphorins, domain 2
P05107	[378, 409]	ntegrin, alpha v. Chain A, domain 3
P56730	[127, 174]	Plasminogen Kringle 4
P56730	[339, 388]	SRCR-like domain
P56730	[444, 490]	SRCR-like domain
P56730	[558, 620]	SRCR-like domain
P56730	[803, 834]	Trypsin-like serine proteases
Q04771	[24, 54]	CD59
Q04771	[73, 108]	CD59
Q14526	[498, 549]	Classic Zinc Finger
Q14526	[582, 605]	Classic Zinc Finger
Q15493	[3, 22]	TolB, C-terminal domain
Q2I0M4	[35, 53]	Ribonuclease Inhibitor
Q6P9A1	[230, 281]	Classic Zinc Finger
Q86XT4	[80, 95]	Classic Zinc Finger
Q8IWR0	[854, 875]	Classic Zinc Finger
Q8IWR0	[905, 930]	Zinc finger, CCCH-type
Q8N1W1	[655, 708]	-
Q8N8N0	[19, 63]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9NQ03	[146, 200]	Classic Zinc Finger
Q9P0L1	[374, 425]	Classic Zinc Finger
C9JSJ3	[532, 566]	High mobility group box domain
O75694	[626, 654]	-
P05981	[337, 363]	Trypsin-like serine proteases
P15622	[190, 241]	Classic Zinc Finger
P15622	[498, 556]	Classic Zinc Finger
P62508	[152, 188]	Erythroid Transcription Factor GATA-1, subunit A
Q01101	[258, 315]	Classic Zinc Finger
Q01101	[358, 381]	Classic Zinc Finger
Q01101	[429, 455]	Classic Zinc Finger
Q01101	[478, 505]	Classic Zinc Finger
Q9HCE3	[663, 680]	Classic Zinc Finger
Q9HCE3	[739, 830]	Classic Zinc Finger
Q9HCE3	[1046, 1099]	Classic Zinc Finger
Q9HCE3	[1173, 1216]	Classic Zinc Finger
Q9HCE3	[1255, 1278]	Classic Zinc Finger
Q9Y314	[34, 61]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9Y330	[378, 429]	Classic Zinc Finger
A0A0B4J1T7	[29, 62]	CD59
O60241	[551, 567]	GPCR, family 2, extracellular hormone receptor domain
O60241	[887, 904]	-
O60241	[1213, 1242]	Rhodopsin 7-helix transmembrane proteins
O96028	[659, 739]	Zinc/RING finger domain, C3HC4 (zinc finger)
O96028	[757, 794]	Zinc/RING finger domain, C3HC4 (zinc finger)
O96028	[1005, 1065]	SET domain
O96028	[1133, 1156]	SET domain
O96028	[1174, 1211]	SET domain
O96028	[1231, 1337]	Zinc/RING finger domain, C3HC4 (zinc finger)
P06681	[47, 98]	Complement Module, domain 1
P06681	[114, 160]	Complement Module, domain 1
P06681	[175, 213]	Complement Module, domain 1
P06681	[662, 680]	Trypsin-like serine proteases
P35858	[32, 51]	Ribonuclease Inhibitor
P35858	[560, 592]	Ribonuclease Inhibitor
Q14993	[235, 259]	-
Q5TD97	[38, 70]	Cysteine Rich Protein
Q5TD97	[86, 111]	Cysteine Rich Protein
Q5TD97	[128, 148]	Cysteine Rich Protein
Q8IVH2	[300, 327]	-
Q8IYR2	[295, 318]	-
Q8IYR2	[586, 649]	Tetratricopeptide repeat domain
Q8N720	[203, 254]	Classic Zinc Finger
Q96SC8	[59, 99]	DM DNA-binding domain
Q99612	[191, 246]	Classic Zinc Finger
Q9Y4C0	[191, 243]	Laminin
Q9Y4C0	[628, 662]	Laminin
Q9Y4C0	[1035, 1091]	Laminin
P08709	[66, 89]	Coagulation Factor IX
P08709	[101, 204]	Laminin
P23921	[404, 423]	-
P32927	[74, 98]	Immunoglobulins
P52736	[205, 256]	Classic Zinc Finger
P53420	[1569, 1589]	Collagen IV, non-collagenous
P98174	[725, 808]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q08AG5	[92, 117]	Classic Zinc Finger
Q08AG5	[132, 184]	Classic Zinc Finger
Q08AG5	[300, 351]	Classic Zinc Finger
Q13625	[24, 52]	Phosphatidylinositol 3-kinase Catalytic Subunit; Chain A, domain 1
Q14508	[27, 123]	Elafin-like
Q16819	[663, 691]	Laminin
Q5T1H1	[311, 353]	Laminin
Q5T1H1	[372, 403]	Laminin
Q5T1H1	[510, 546]	Laminin
Q5T1H1	[562, 593]	Laminin
Q5T1H1	[2092, 2109]	Laminin
Q5T1H1	[2329, 2399]	Laminin
Q5T1H1	[2588, 2675]	Laminin
Q5T1H1	[2884, 2931]	Laminin
Q5VYX0	[40, 63]	-
Q5VYX0	[283, 312]	-
Q6ZSG1	[285, 313]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q6ZSG1	[326, 343]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q70CQ3	[223, 246]	Cysteine proteinases
Q70CQ3	[274, 296]	Cysteine proteinases
Q70EK9	[223, 243]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q70EK9	[467, 506]	Cysteine proteinases
Q70EK9	[541, 584]	Cysteine proteinases
Q7RTY8	[778, 795]	Trypsin-like serine proteases
Q8WY91	[0, 19]	THAP domain
Q96P47	[833, 852]	Ankyrin repeat-containing domain
Q9BXA9	[670, 753]	Classic Zinc Finger
Q9BXA9	[963, 1023]	Classic Zinc Finger
Q9Y2K6	[0, 46]	Zinc/RING finger domain, C3HC4 (zinc finger)
O75509	[56, 220]	Tumor Necrosis Factor Receptor, subunit A, domain 2
O75764	[299, 343]	-
P08174	[90, 107]	Complement Module, domain 1
P08174	[124, 172]	Complement Module, domain 1
P08174	[207, 292]	Complement Module, domain 1
Q13835	[460, 485]	Leucine-rich Repeat Variant
Q13835	[502, 537]	Leucine-rich Repeat Variant
Q5FWF4	[616, 653]	Zn-finger domain of Sec23/24
Q5FWF4	[1025, 1053]	-
Q8IV20	[390, 405]	CNF1/YfiH-like putative cysteine hydrolases
Q8N1W2	[286, 303]	Classic Zinc Finger
Q8N1W2	[314, 365]	Classic Zinc Finger
Q8N1W2	[381, 452]	Classic Zinc Finger
Q8N1W2	[482, 505]	Classic Zinc Finger
Q8NB66	[1127, 1156]	-
Q96GE5	[160, 183]	Classic Zinc Finger
Q96GE5	[467, 518]	Classic Zinc Finger
Q9BY31	[246, 314]	Classic Zinc Finger
Q9H5V7	[355, 418]	Classic Zinc Finger
Q9P0M4	[118, 143]	Cystine-knot cytokines
Q9P2E8	[158, 191]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9UIC8	[2, 33]	Vaccinia Virus protein VP39
Q9Y2Y4	[362, 415]	Classic Zinc Finger
Q9Y483	[98, 144]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9Y581	[168, 186]	Insulin-like
O14773	[517, 535]	Peptidase S8/S53 domain
O14964	[155, 224]	Zinc/RING finger domain, C3HC4 (zinc finger)
P02461	[1251, 1281]	-
Q12933	[63, 79]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q13241	[150, 174]	Mannose-Binding Protein A, subunit A
Q8N5C8	[22, 51]	DNA helicase RuvA subunit, C-terminal domain
Q8N5C8	[678, 711]	Zn-finger domain of Sec23/24
Q8NDX5	[793, 817]	-
Q96AP0	[127, 160]	-
Q9BYV1	[213, 268]	Type I PLP-dependent aspartate aminotransferase-like (Major domain)
A0A0U1RRI6	[190, 207]	-
O43257	[94, 153]	-
O75373	[164, 215]	Classic Zinc Finger
O75373	[248, 299]	Classic Zinc Finger
O75373	[360, 411]	Classic Zinc Finger
P01860	[3, 36]	Immunoglobulins
P02795	[0, 60]	Metallothionein Isoform II
P17019	[439, 490]	Classic Zinc Finger
P33992	[186, 215]	-
Q10588	[147, 166]	NAD(P)-binding Rossmann-like Domain
Q13263	[54, 193]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q13263	[617, 678]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q13263	[703, 726]	Bromodomain-like
Q5MCW4	[205, 256]	Classic Zinc Finger
Q5MCW4	[373, 424]	Classic Zinc Finger
Q5VST9	[487, 510]	Immunoglobulins
