accession	start	end
Q8N7C3	8	58
Q8ND82	341	386
Q8ND82	404	420
Q8ND82	433	449
Q8ND82	461	484
Q8ND82	603	626
Q8ND82	645	675
Q8ND82	702	736
Q8TAT2	48	108
Q8TD43	747	763
Q92935	69	87
Q96ND8	203	254
Q9UBN7	518	548
Q9UBN7	1120	1140
Q9Y2F5	9	32
Q9Y2F5	1174	1205
C9JPN9	34	61
C9JPN9	101	135
O43916	155	178
O95389	15	105
O95389	154	188
O95389	213	279
O95389	291	318
P29074	760	782
P48740	132	158
P62979	110	136
Q2MKA7	27	52
Q2MKA7	70	215
Q5CZA5	157	245
Q5CZA5	362	379
Q5CZA5	394	469
Q5T0T0	69	102
Q5T0T0	260	287
Q6KF10	408	427
Q6UX68	596	620
Q6UX68	647	683
Q92793	356	439
Q92793	1272	1288
Q92793	1697	1721
Q92793	1752	1853
Q96A84	91	113
Q96A84	123	146
Q96BR6	50	85
Q96BR6	266	455
Q96MA1	0	49
Q9BYT3	2	35
Q9HAV5	0	127
Q9UGI0	16	36
Q9UGI0	56	116
Q9UGI0	126	181
Q9UP38	105	122
Q9UP38	177	236
Q9Y4R7	645	669
P08572	31	62
P08575	249	297
P11678	246	272
P17544	0	23
Q14527	781	821
Q6IA86	694	714
Q6IA86	761	823
Q6PIS1	557	575
Q71RC9	56	76
Q8NCR6	171	258
Q8TBZ8	94	117
Q8TBZ8	132	211
Q8WTW4	337	365
Q8WUU8	217	238
Q8WXT5	287	308
Q8WXT5	320	415
Q969Q0	1	24
Q969Q0	61	97
Q96MP5	62	79
Q96MP5	536	555
Q9BYR0	0	154
Q9H8X3	0	28
Q9H8X3	65	87
Q9H8X3	99	123
Q9HCL0	911	932
Q9NR97	25	52
Q9NZJ0	439	463
Q9NZJ0	533	599
Q9NZJ0	622	652
Q9NZJ0	699	729
Q9UKF2	342	365
Q9UKF2	389	568
Q9UKF2	601	658
Q9Y3S1	1341	1358
Q9Y6Q6	26	151
Q9Y6Q6	169	203
Q9Y6Q6	252	321
Q9Y6Q6	378	458
A0A1W2PQL4	107	367
A6NMD0	62	85
A8K8V0	142	186
A8K8V0	303	374
O76071	223	244
O76071	302	331
P20851	63	90
P20851	113	148
P20851	180	211
P22888	24	45
P26717	103	119
P31271	142	164
P39060	323	341
P39060	396	418
P41440	535	589
P55211	164	189
Q13023	2007	2063
Q13023	2143	2168
Q30KQ7	20	41
Q3KP44	46	68
Q4LDE5	266	523
Q4LDE5	544	578
Q4LDE5	705	758
Q4LDE5	977	1137
Q4LDE5	1149	1169
Q4LDE5	1190	1426
Q4LDE5	1672	1700
Q4LDE5	1730	1812
Q4LDE5	1837	1859
Q4LDE5	1873	1911
Q4LDE5	2003	2030
Q4LDE5	2058	2082
Q4LDE5	2120	2155
Q4LDE5	2176	2273
Q4LDE5	2296	2332
Q4LDE5	2414	2449
Q4LDE5	2469	2499
Q4LDE5	2521	2565
Q4LDE5	2588	2633
Q4LDE5	2689	2784
Q4LDE5	2801	2843
Q4LDE5	2873	2900
Q4LDE5	2919	2961
Q4LDE5	2975	3027
Q4LDE5	3046	3073
Q4LDE5	3104	3190
Q4LDE5	3261	3364
Q4LDE5	3386	3428
Q4LDE5	3455	3570
Q5HYK9	79	186
Q5HYK9	312	344
Q5HYK9	377	431
Q5QP82	401	466
Q5T7P3	0	117
Q5VUA4	646	669
Q5VUA4	2029	2053
Q7RTZ2	105	131
Q7RTZ2	174	189
Q7Z2W4	62	93
Q7Z2W4	146	196
Q7Z2W4	502	529
Q8N323	293	314
Q8N9V7	205	261
Q8NC06	197	263
Q92796	0	22
Q96DX7	21	50
Q96DX7	179	207
Q96PE2	1494	1521
Q96PE2	1549	1565
Q96S99	147	184
Q96S99	201	216
Q9BVG3	39	60
Q9NPF7	62	86
Q9UJJ7	120	147
Q9UJJ7	214	236
A5A3E0	17	89
A6NGG8	392	421
D6RBM5	34	61
D6RBM5	101	135
G3V0H7	405	427
O60548	0	16
O75636	15	51
O75636	75	99
P12724	80	101
P12724	113	147
P41223	99	143
P52757	244	271
P60321	52	123
P80294	0	60
P82663	128	151
Q03001	2050	2096
Q03395	209	234
Q13569	340	363
Q4ZG55	77	104
Q4ZG55	327	345
Q5VTB9	538	560
Q6MZW2	54	115
Q8N4A0	496	527
Q8N4A0	541	573
Q8TEF2	58	73
Q8WWX0	162	180
Q96A61	172	193
Q96A61	204	233
Q96AB6	77	98
Q96E09	231	264
Q96EP1	293	359
Q96EP1	417	453
Q96EP1	465	497
Q9H8M5	0	16
Q9NRP2	3	22
Q9Y4X0	0	100
A6NKC0	36	72
A8MVA2	0	159
O14514	183	323
O14514	355	614
O75123	114	166
O75123	198	277
O75123	395	439
O75197	292	335
O75197	902	937
O75197	1206	1382
O75197	1532	1552
P04141	94	115
P17022	399	450
P26358	642	700
P26358	1210	1234
P26358	1465	1502
P83110	13	131
Q15751	2970	3011
Q15751	3897	3919
Q6ZNB6	201	836
Q86TG1	35	66
Q8IUB5	26	79
Q8IUC1	0	162
Q8NA92	0	19
Q8NA92	36	63
Q8WZ42	5943	5972
Q8WZ42	6513	6534
Q8WZ42	7454	7477
Q8WZ42	8676	8701
Q8WZ42	19232	19261
Q96B33	266	291
Q9H6Y7	237	277
Q9NQ75	10	35
Q9NS62	345	401
Q9NUD5	328	402
Q9UF33	225	252
Q9UF33	279	337
Q9UF33	358	389
Q9UKK9	120	136
A2RTX5	36	78
A6NMK8	451	474
A6NNY8	179	221
A6NNY8	255	298
O14607	500	537
O14607	836	869
O15232	260	457
O75170	750	778
P17936	25	115
P17936	229	290
P18564	20	63
P18564	396	685
P33076	0	31
P35869	692	723
P35869	753	783
P61568	0	18
P98155	17	413
P98155	703	758
Q15582	81	96
Q52LG2	31	108
Q52LG2	142	174
Q5T1N1	593	689
Q5T9A4	614	647
Q6PEZ8	28	49
Q86XD8	656	709
Q8IUE0	146	176
Q8N448	120	146
Q8TF68	219	270
Q8TF68	308	389
Q96CB8	154	218
Q96MX3	103	154
Q96MX3	183	234
Q96MX3	266	345
Q96MX3	470	493
Q96MX3	536	585
Q9C0B0	34	55
Q9C0B0	79	156
Q9C0B0	210	323
Q9C0B0	360	392
Q9C0B0	758	809
Q9HCG1	242	299
Q9NSY2	131	169
Q9P2F5	159	241
Q9UF47	129	149
Q9UF47	180	198
Q9UJN7	98	151
Q9UKA1	658	690
Q9Y4C1	268	313
Q9Y4C1	326	373
Q9Y4C1	456	506
Q9Y4C1	525	561
Q9Y4C1	742	762
A0A7I2V3R4	24	64
A0A7I2V3R4	212	231
C9J6K1	70	88
O00634	19	76
O00634	244	456
O43294	217	268
O43294	304	331
O43294	380	412
O95561	72	92
P07602	127	147
P07602	187	209
P07602	499	523
P0CG37	78	131
P0CG37	143	170
P0CG37	188	222
P24593	19	109
P24593	208	245
P31040	178	194
Q02325	38	64
Q07444	103	119
Q1XH10	260	290
Q1XH10	311	335
Q1XH10	590	619
Q1XH10	698	720
Q5T5N4	14	39
Q5TA77	0	94
Q86SQ7	274	295
Q8IYX3	0	36
Q8N567	119	235
Q8NB15	143	160
Q8NDX1	247	274
Q96KG7	74	824
Q96NZ8	20	143
Q96NZ8	288	425
Q96NZ8	482	500
Q96RY5	557	582
Q9BRA0	5	25
Q9BRA0	58	83
Q9H000	0	60
Q9H000	160	218
Q9H963	0	22
Q9H963	41	128
Q9NZM4	0	17
Q9Y2V2	58	78
Q9Y5X2	443	464
A6NK75	117	147
A6NK75	173	308
A6NK75	425	476
O43559	0	16
O95185	267	372
P07998	43	147
P0CG40	297	348
P0CG40	383	406
P19474	20	61
P19474	81	101
P28562	150	169
P63145	537	604
P63145	646	665
P98160	194	243
P98160	268	430
P98160	718	942
P98160	1115	1343
P98160	1519	1707
P98160	1735	1757
P98160	3834	3930
P98160	4091	4185
Q14532	0	80
Q14532	394	447
Q3MIP1	273	295
Q5QGT7	144	159
Q6V0I7	3799	3823
Q6V0I7	3857	3956
Q6V0I7	4148	4206
Q6V0I7	4387	4408
Q6V0I7	4423	4496
Q7Z569	288	319
Q7Z569	380	400
Q8IYB9	55	87
Q8IYB9	105	145
Q8IYB9	164	298
Q8N130	269	309
Q8N130	567	582
Q8WUY3	300	337
Q9BSW7	23	49
Q9H1R3	238	266
Q9UHC9	232	265
Q9UIS9	120	283
Q9UIS9	305	386
Q9UKN1	5327	5362
Q9ULD4	262	282
Q9Y2X9	252	303
A0A0U1RR11	190	234
O76061	181	220
P05129	9	26
P05129	78	101
P05129	117	159
P05771	79	95
P05771	131	160
P07320	9	33
P13611	3082	3146
P13611	3191	3206
Q01860	58	79
Q07654	24	64
Q13685	205	227
Q14332	101	159
Q14332	219	234
Q15846	105	133
Q15846	294	337
Q3LI62	26	43
Q5SVQ8	352	403
Q5SVQ8	413	436
Q5SVQ8	462	505
Q5SVQ8	687	738
Q5VZF2	13	75
Q5VZF2	172	207
Q5VZF2	315	350
Q6XUX3	47	72
Q6ZMS7	340	363
Q6ZMS7	427	480
Q7Z5A9	24	132
Q86W11	292	371
Q8N3H0	33	130
Q8TA94	54	117
Q8TA94	160	204
Q8TA94	216	296
Q8WWY7	24	110
Q96ME1	448	467
Q9H305	131	150
Q9HAK2	139	177
Q9HCP0	396	417
Q9NQC1	191	222
Q9NQC1	246	270
Q9NQC1	283	336
Q9NRH1	143	195
Q9NUQ3	35	73
Q9NWF9	552	573
Q9NWF9	612	739
Q9P2J8	267	320
Q9P2J8	659	822
A0A1B0GUV7	95	119
A1A519	219	242
A1A519	306	329
A8MQ27	492	551
O15204	358	469
O95365	373	424
O96014	125	159
O96014	198	232
O96014	272	353
P17041	68	119
P56704	125	156
P56704	192	219
P56704	272	334
P60412	0	297
Q06278	37	61
Q06278	98	126
Q06278	136	189
Q14114	30	393
Q14114	686	732
Q6IPX1	523	545
Q6PJ61	519	544
Q6PJ61	562	598
Q6ZMJ2	28	48
Q6ZMJ2	461	494
Q6ZN57	35	63
Q6ZN57	93	144
Q8IVT5	145	166
Q8IVT5	352	399
Q8IYY4	63	78
Q8NFZ0	53	80
Q8TBE0	383	405
Q8TBE0	428	489
Q8WW18	109	173
Q96AC6	814	837
Q96N95	242	293
Q96PE1	33	55
Q96PE1	1073	1093
Q96PE1	1123	1155
Q96RL6	462	482
Q99571	115	152
Q9BXS4	89	119
Q9BYQ6	0	194
Q9Y4F4	696	757
A0A286YF01	0	95
A6NCW0	105	131
B7ZBB8	66	86
B7ZBB8	113	136
B7ZBB8	208	245
B7ZBB8	288	314
O95672	89	104
P07316	11	31
P24386	558	614
P50479	244	268
Q13191	338	422
Q13342	167	206
Q13342	336	364
Q13342	443	468
Q13342	675	756
Q14641	113	138
Q17RM4	651	689
Q68BL8	64	137
Q6UWK7	29	65
Q86Y26	815	849
Q8IW50	160	184
Q8IY22	307	324
Q8IY22	345	372
Q8N7E2	0	20
Q8NBK3	32	61
Q8NCF0	217	287
Q8NCN4	17	37
Q8NCN4	57	115
Q9H1J7	122	157
Q9H1J7	206	229
Q9H1J7	276	331
Q9H930	388	469
Q9NV96	80	102
Q9Y467	28	49
Q9Y467	392	415
Q9Y467	622	673
Q9Y467	931	954
Q9Y4J8	264	279
Q9Y5W9	220	241
A6NCC3	607	625
O00408	0	20
O60303	1602	1617
O75610	240	270
O75610	340	362
O76080	3	42
O76080	144	195
P0DX53	623	641
P10253	0	15
P10253	71	117
P13631	79	159
Q02086	494	541
Q02086	576	599
Q15940	9	116
Q16342	106	181
Q5U4P2	251	275
Q5U4P2	297	335
Q6PEW1	336	359
Q6UXC1	23	74
Q6UXC1	209	274
Q6UXC1	447	499
Q6UXC1	802	822
Q8IYN0	0	18
Q8IYN0	138	177
Q8IYN0	196	221
Q8IYN0	252	305
Q8N398	74	110
Q8N398	170	190
Q8N398	242	258
Q8N398	830	862
Q8N398	908	956
Q8N8B7	279	305
Q8TF20	20	69
Q8TF20	88	111
Q8TF20	144	167
Q8TF20	200	251
Q8TF20	620	671
Q96EP0	206	250
Q96EP0	314	408
Q96EP0	423	441
Q96EP0	739	755
Q96EP0	814	850
Q96EP0	872	928
Q96EP0	956	998
Q9H165	37	85
Q9H165	101	130
Q9H165	152	184
Q9H165	396	421
Q9H165	733	814
Q9H9L4	17	97
Q9H9L4	291	369
Q9HBV2	89	124
Q9P2D6	1141	1161
A2RRH5	477	516
O75200	258	336
P08912	386	414
P0DSO1	110	162
P30291	16	31
P53672	26	42
Q13753	15	205
Q13753	371	621
Q1L6U9	65	138
Q5TYW2	90	108
Q6IV72	113	134
Q6IV72	178	228
Q86YD5	12	119
Q8N565	5	27
Q8NFT8	27	141
Q8NFT8	304	610
Q8TDW7	3732	3762
Q8TDW7	3782	3836
Q8TDW7	4018	4117
Q8TDW7	4284	4308
Q92561	310	329
Q92794	171	248
Q92794	1574	1614
Q96D59	0	36
Q96D59	46	68
Q96MM7	245	273
Q96MM7	342	369
Q9BRP0	102	197
Q9GZP0	297	327
Q9GZP0	349	369
Q9H633	51	104
Q9NQL9	18	64
Q9NS67	350	370
Q9NU63	110	189
Q9NU63	271	303
Q9NU63	319	342
Q9NU63	373	390
Q9Y4X5	221	237
Q9Y4X5	271	311
Q9Y4X5	329	367
Q9Y4X5	383	399
A0A455ZAR2	0	86
A1L020	458	515
A6NCK2	36	64
A6NCK2	93	124
A8MQB3	99	119
A8MQB3	167	220
M0QZC1	53	120
O43715	0	56
P06870	174	238
P15924	46	89
P17024	63	119
P17024	134	198
P17024	219	409
P36954	6	60
P36954	75	124
Q53GG5	283	323
Q5VVJ2	611	632
Q6PRD7	5	37
Q6PRD7	85	120
Q6PRD7	215	236
Q6ZMT4	29	45
Q6ZMT4	738	797
Q6ZSA7	219	236
Q86UP0	606	626
Q86W25	1023	1042
Q86YE8	181	232
Q86YE8	545	596
Q8IV38	314	357
Q8IWK6	1086	1134
Q8N7X1	300	338
Q8NE35	625	647
Q8TAV5	79	129
Q8TEU8	35	169
Q8TEU8	317	404
Q8WZ74	929	960
Q99593	312	340
Q9BQ24	36	90
Q9GZX9	34	93
Q9GZX9	128	167
Q9NP90	178	200
Q9UHX3	19	268
Q9UIF7	276	348
Q9Y5I2	723	739
F8WBI6	607	625
H3BQW9	91	113
O75164	657	725
O75164	743	790
O75164	836	863
O95390	294	315
O95390	359	381
P04626	181	344
P04626	492	650
P0C7I6	185	218
P0C7I6	240	287
P21333	1097	1129
P21333	1149	1207
Q07157	1716	1731
Q09FC8	47	81
Q09FC8	139	177
Q09FC8	236	390
Q13829	0	15
Q14847	34	62
Q3KNW1	143	183
Q3KNW1	193	291
Q71H61	213	240
Q86WI1	2042	2075
Q86YC2	744	777
Q86YC2	789	837
Q8N428	531	552
Q8N907	171	188
Q8N9I9	153	211
Q8TAW3	221	252
Q8TAW3	276	327
Q96H55	668	703
Q96JK9	73	100
Q96KN9	105	131
Q96PQ6	213	264
Q96RR4	47	71
Q96RR4	110	132
Q9BRR0	268	328
Q9BRR0	471	522
Q9NRY7	133	182
Q9UPS8	93	132
Q9Y6R6	156	236
Q9Y6R6	315	403
Q9Y6R6	744	791
A0A0M3HER8	309	338
A1L4H1	78	128
A1L4H1	196	250
A1L4H1	465	519
A1L4H1	535	572
A1L4H1	798	873
D6R9N7	34	61
D6R9N7	101	135
I6L899	606	624
O43167	272	336
O95125	388	439
O95125	472	523
P00736	144	202
P00736	354	385
P00736	418	460
P0DP72	383	416
P0DP72	470	503
P19957	65	116
P80297	0	60
P98169	198	233
P98169	262	320
P98169	433	451
P98169	475	500
Q12841	27	116
Q12841	221	276
Q14162	13	423
Q14833	509	575
Q17RG1	565	600
Q2M1K9	60	99
Q2M1K9	112	152
Q2M1K9	185	244
Q2M1K9	254	309
Q2M1K9	432	455
Q2M1K9	489	550
Q2M1K9	661	676
Q2M1K9	772	807
Q2M1K9	877	900
Q2M1K9	921	973
Q2M1K9	1081	1134
Q2M1K9	1159	1225
Q5JRS4	277	312
Q5T619	270	321
Q6PCD5	276	307
Q6PCD5	320	339
Q6PCD5	673	689
Q6UXG2	38	120
Q6UXG2	274	342
Q6UXG2	360	417
Q6UXG2	583	667
Q6UXG2	705	723
Q6UXG2	806	836
Q7RTX1	347	363
Q8IWE5	752	774
Q8IWE5	815	865
Q8IWY9	1002	1026
Q8IYH5	153	181
Q8IYH5	204	227
Q8IYH5	812	865
Q8N3G9	384	401
Q8NFH8	14	36
Q92626	721	745
Q92626	840	866
Q92626	1404	1478
Q96L73	0	21
Q96L73	796	823
Q96L73	1530	1663
Q96L73	1685	1708
Q96L73	1884	1942
Q96L73	2011	2036
Q96L73	2054	2087
Q96L73	2110	2217
Q96PV7	72	95
Q96PV7	119	173
Q96PV7	318	386
Q96RU8	36	62
Q96SK3	66	128
Q96SK3	161	211
Q96SK3	468	519
Q96SK3	552	603
Q99952	215	233
Q9HBK9	349	374
A8MUV8	108	326
A8MUV8	387	472
C0HM98	10	70
O00443	477	498
O15327	199	219
O75679	38	90
O94823	1392	1422
O94823	1433	1455
O95925	26	82
O95925	103	132
O95998	40	63
P0CG00	343	496
P10323	211	250
P17948	474	489
P19883	25	65
P19883	77	325
P35916	645	674
P41743	102	131
P41743	179	199
P43026	454	472
Q03164	1147	1203
Q03164	1453	1551
Q03164	1563	1633
Q03164	1862	1885
Q03164	1922	1954
Q03164	2064	2083
Q03164	3950	3968
Q12986	347	910
Q12986	936	960
Q2TB18	629	654
Q3LI77	39	93
Q5R387	96	148
Q6L8G4	0	155
Q6Q0C1	137	167
Q6ZSS3	170	249
Q6ZSS3	279	305
Q70CQ4	287	302
Q7RTX0	359	381
Q7RTX0	405	423
Q7RTX0	488	552
Q7Z5L2	71	114
Q86VV4	189	210
Q8NDB6	117	137
Q8WW22	126	206
Q96GN5	343	421
Q9H2X6	840	866
O15118	37	55
O15118	156	178
O15118	216	256
O15118	956	988
O95235	752	787
O95235	849	875
P06401	474	497
P06401	600	630
P07988	134	152
P07988	288	311
P07988	349	380
P0C7X1	523	545
P0DPK4	0	275
P10588	45	125
P10606	110	125
P17252	124	160
P60329	0	111
Q0D2H9	405	423
Q13507	262	281
Q2VPA4	86	105
Q2VPA4	207	239
Q2VPA4	256	358
Q2VPA4	401	422
Q2VPA4	432	484
Q52LW3	613	632
Q5SZB4	178	200
Q5SZB4	254	276
Q5TGY1	608	633
Q6P9G9	317	366
Q70EK8	213	235
Q70EK8	888	926
Q70EK8	980	1041
Q75N90	30	288
Q75N90	302	935
Q75N90	987	1749
Q75N90	1877	2685
Q8N8V8	62	82
Q8N9W4	691	718
Q96GC6	249	269
Q96GC6	462	521
Q99727	25	40
Q9BWE0	0	15
Q9BWE0	79	99
Q9BWE0	138	191
Q9BWE0	227	278
Q9BWE0	366	417
Q9H3S1	500	533
Q9NR96	251	274
Q9UBV4	134	165
Q9UBV4	210	237
Q9UBV4	283	364
Q9Y4D7	97	119
Q9Y4D7	569	609
Q9Y4D7	719	761
Q9Y4D7	838	897
Q9Y4D7	933	958
Q9Y4D7	1022	1052
Q9Y5F6	719	740
A0A1W2PPD8	370	400
A0A1W2PPD8	493	514
A2RU30	280	302
A2RU30	349	400
A5PL33	567	591
A6NNE9	159	189
O60840	279	301
P01042	81	154
P01042	249	276
P01042	328	349
P16581	132	519
P16581	534	556
P17038	96	136
P17038	165	244
P17038	277	356
P52741	41	90
P52741	363	415
P62633	0	176
Q02556	118	138
Q02556	216	236
Q15113	311	331
Q15113	375	398
Q53H54	432	447
Q8NDQ6	160	229
Q8NDQ6	318	358
Q8NDQ6	374	397
Q8NDQ6	430	481
Q8NDQ6	514	565
Q92673	623	750
Q92673	1014	1555
Q96JB8	389	407
Q9H2K2	0	25
Q9NS40	51	75
Q9UI38	48	74
Q9ULZ0	0	15
Q9ULZ0	33	112
A8MU10	0	58
A8MU10	75	96
O43157	502	524
O43157	572	597
O43157	629	675
O43157	941	989
O43157	1014	1076
O43157	1301	1339
P01857	77	121
P19438	33	132
P19438	151	204
Q04756	97	302
Q04756	329	349
Q04756	510	542
Q04756	583	604
Q05066	29	55
Q07617	498	515
Q14524	1156	1182
Q14554	446	469
Q1T7F1	0	54
Q5SXM2	1409	1450
Q6IE81	195	226
Q6IE81	245	274
Q6ZR03	208	234
Q6ZVH6	107	131
Q75VX8	541	566
Q86TH1	58	126
Q86TH1	137	222
Q86TH1	565	649
Q86X29	286	311
Q8IU80	444	577
Q96FX2	15	47
Q96FX2	65	81
Q96M96	554	579
Q9H0D2	131	182
Q9H0D2	378	402
Q9H0D2	497	517
Q9H0D2	829	852
Q9H379	0	72
Q9H3D4	334	355
Q9HBW9	14	114
Q9HBW9	383	398
Q9N2J8	239	266
Q9NQ69	0	22
Q9NQ69	50	74
Q9NQ69	152	175
Q9NV66	245	265
Q9NV66	394	425
Q9Y6F9	38	68
Q9Y6F9	117	143
Q9Y6F9	211	245
Q9Y6F9	283	364
A0A087WUV0	167	226
A0A087WUV0	240	291
E9PJI5	343	364
P14616	165	338
P37275	161	214
P37275	225	320
P37275	523	546
P37275	895	946
Q00604	55	110
Q15270	97	123
Q32M78	184	267
Q494W8	261	283
Q494W8	307	331
Q5SWL7	447	473
Q6UXB4	82	104
Q6UXB4	276	292
Q86UY6	195	236
Q86XX4	27	1029
Q86XX4	1083	1105
Q8N0W7	138	162
Q8N3Z6	232	273
Q8N3Z6	292	328
Q8N3Z6	338	375
Q8N9F8	169	192
Q8N9F8	207	288
Q8NB78	42	88
Q8NB78	140	189
Q8NB78	225	243
Q8NFU1	422	455
Q8WW14	21	67
Q8WW14	179	226
Q969E1	51	76
Q96FN5	457	527
Q96LC9	45	65
Q9BY78	369	426
Q9BZM2	48	167
Q9C0A1	439	522
Q9C0A1	560	583
Q9C0A1	745	773
Q9C0A1	812	835
Q9C0A1	970	1023
Q9C0A1	1661	1698
Q9C0A1	2445	2509
Q9NR56	12	75
Q9NR56	179	213
Q9NRH2	736	760
Q9NXR5	117	137
Q9P283	551	779
Q9P283	791	844
Q9P283	854	1033
Q9P283	1055	1071
Q9UGT4	20	53
Q9UGT4	298	376
Q9UGT4	425	447
Q9UGT4	757	779
Q9UHQ1	0	20
Q9UPZ6	58	114
Q9UPZ6	132	272
Q9UPZ6	319	481
Q9UPZ6	1108	1419
Q9UPZ6	1448	1472
Q9UPZ6	1487	1562
Q9Y2E6	398	421
Q9Y2E6	453	476
Q9Y5H5	723	741
A0A096LPI5	64	84
B8ZZ34	49	115
O15062	616	672
O43462	361	385
P04183	189	215
P11473	13	93
P13612	86	127
P14314	27	125
P14314	462	513
P31249	386	413
P50876	60	86
P50876	103	203
Q12766	306	342
Q12766	613	654
Q12766	1114	1150
Q6F5E8	141	159
Q6NZY4	221	258
Q6P1R4	384	435
Q6ZW61	287	304
Q86WS4	90	124
Q86WS4	560	651
Q8N2I2	10	32
Q8N2I2	44	89
Q8N2I2	179	230
Q8N2I2	394	449
Q8N2I2	478	503
Q8N841	848	890
Q8TE59	564	712
Q8TE59	922	1163
Q8TE59	1187	1212
Q9BYR9	0	127
Q9H5Y7	25	46
Q9HCG7	10	69
Q9Y2H6	739	783
Q9Y2H6	850	883
A6NIE9	247	264
O60315	202	255
O60315	273	343
O60315	974	1041
O75718	81	97
P07477	185	221
P20933	54	78
P60323	47	118
Q02080	299	329
Q08554	658	680
Q08554	824	874
Q13797	76	125
Q14943	366	381
Q53TQ3	7	25
Q53TQ3	47	81
Q53TQ3	381	516
Q5T5M9	349	371
Q5VWN6	888	923
Q5VWN6	1211	1235
Q5VWN6	1421	1445
Q5VWN6	1641	1661
Q7Z5L7	57	83
Q86UR5	45	76
Q86UR5	105	174
Q8N6D2	7	40
Q8N6D2	71	107
Q8TCF1	0	107
Q8WTX9	378	409
Q9BW71	438	458
Q9BZK8	0	22
Q9H693	2	89
Q9H693	102	157
Q9HD89	51	107
Q9P281	251	386
Q9UGP4	616	675
Q9Y6Y1	186	203
Q9Y6Y1	251	287
Q9Y6Y1	812	833
A0PJY2	279	386
O00468	144	978
O00468	1099	1122
O00468	1328	1370
O00468	1532	1633
O00468	1817	1859
O15209	477	527
O15225	0	30
O60279	121	149
O94989	198	223
O94989	736	772
P55268	31	78
P55268	284	557
P55268	738	765
P55268	778	1202
P55268	1399	1451
P60002	15	62
P60413	0	244
P62273	10	31
Q03924	41	74
Q03924	100	136
Q03924	156	207
Q5JY77	1131	1149
Q6XXX2	56	136
Q86UP6	503	521
Q8IY92	285	348
Q8N2E2	74	94
Q8N2E2	153	188
Q8N2E2	894	933
Q8N2E2	1060	1077
Q8N2E2	1156	1198
Q8N2E2	1212	1589
Q8N8E2	110	253
Q8N8E2	266	488
Q8NBA8	58	84
Q96FC7	356	375
Q96G75	370	388
Q96GX2	59	84
Q96IU2	58	81
Q96M86	140	171
Q96M86	4735	4752
Q99572	113	161
Q99572	466	505
Q9NTW7	135	276
Q9NTW7	290	372
Q9NTW7	433	537
Q9NTW7	571	606
Q9P0G3	125	150
Q9P0G3	161	222
Q9Y5W3	263	288
Q9Y5W3	323	346
A0A087WVF3	523	545
A0A286YEX9	0	104
A6NIN4	7	89
B4DXR9	105	129
B4DXR9	217	237
B4DXR9	269	320
O94761	544	561
O94761	849	866
O94761	937	978
P00742	46	186
P00742	230	255
P02675	95	115
P02675	216	240
P11717	217	243
P11717	279	304
P11717	322	337
P11717	508	547
P11717	561	599
P11717	662	688
P11717	760	776
P11717	816	839
P11717	868	892
P11717	918	943
P11717	975	996
P11717	1219	1236
P11717	1268	1291
P11717	1401	1436
P11717	1460	1525
P11717	1548	1571
P11717	1645	1661
P11717	1684	1722
P11717	1787	1805
P11717	1835	1861
P11717	1883	1903
P11717	2036	2053
P11717	2181	2203
P15172	82	110
P15822	380	445
P15822	1544	1582
P15822	2079	2127
P29376	69	90
P29376	370	420
P49792	1354	1384
P49792	1410	1447
P49792	1474	1511
P49792	1538	1575
P49792	1601	1638
P49792	1660	1709
P49792	1719	1758
P49792	1776	1813
Q02446	614	663
Q02446	698	721
Q32MQ0	16	66
Q3BBV0	1049	1081
Q5VY43	18	743
Q6UWN8	27	60
Q8N114	132	148
Q8NEP7	117	146
Q8NEP7	170	221
Q8TAD2	139	178
Q8TD19	867	918
Q8TD19	957	978
Q96CW9	53	90
Q96CW9	286	521
Q96NG8	190	241
Q96PE3	382	397
Q96PE3	541	623
Q96PE3	916	946
Q99592	401	476
Q99707	321	350
Q9GZX5	197	215
Q9GZX5	225	278
Q9H7T0	909	931
Q9UIG0	1176	1240
Q9UQ49	222	304
Q9UQ49	407	424
Q9Y6N7	983	1007
A0A087X179	523	545
A0A0U1RQI7	279	327
A0A0U1RQI7	349	383
A0A0U1RQI7	405	481
A0A0U1RQI7	531	607
A0A0U1RQI7	629	719
A0A0U1RQI7	769	845
A0A0U1RQI7	936	1051
A0A286YF58	357	384
A0A8I5QKY2	0	16
O14802	58	76
O14802	139	162
O60269	215	253
O60269	269	302
O60269	439	457
O75116	1277	1313
O75677	57	84
P08582	171	202
P08582	517	551
P08603	73	94
P08603	118	155
P08603	176	219
P08603	234	334
P08603	415	456
P08603	477	513
P08603	533	553
P08603	613	642
P08603	787	887
P08603	965	1057
P08603	1132	1171
P17021	181	260
P17021	376	428
P41180	556	593
P49023	347	412
P49023	524	548
P51797	0	31
Q13049	27	44
Q13049	95	143
Q68EA5	69	120
Q68EA5	131	268
Q6P9B9	789	804
Q6PKC3	466	487
Q6R2W3	592	656
Q7Z340	234	379
Q86TI0	377	408
Q8N344	6	32
Q8N344	516	544
Q8N6M9	0	144
Q8WXA3	545	605
Q92753	0	90
Q96B70	37	65
Q96NU1	2	27
Q96RG2	79	111
Q96RG2	557	577
Q96RG2	676	724
Q96RG2	748	838
Q99741	127	165
Q9H175	202	260
Q9H175	460	481
Q9UIM3	157	177
Q9ULB1	217	264
Q9ULB1	661	714
Q9ULB1	1066	1128
A0A0B4J1W7	343	364
